PC_number,pc_name,province,district,PS_total_final,PS_planned,ps_diff,ps_male,ps_female,closed,unopened,excluded,Dr_Abdullah_Abdullah,Dr_Mohammad_Ashraf_Ghani_Ahmadzai,Zalmai_Rassoul,Prof_Abdo_Rabe_Rasool_Sayyaf,Eng_Qutbuddin_Hilal,Mohd_Shafiq_Gul_Agha_Sherzai,Mohammad_Daoud_Sultanzoy,Hedayat_Amin_Arsala,Quayum_Karzai,Mohammad_Nadir_Naeem,Abdul_Rahim_Wardak,vote_total,vote_per_ps,Lat,Long
0104539,Qala Hasan Khan Mosque,Kabul,Bagrami,3,3,0,2,1,0,0,0,430,692,12,183,68,4,3,1,0,1,1,1395,465,34.46610113200009,69.24840480100005
0104540,Mehtarlam Baba Mosque,Kabul,Bagrami,3,3,0,2,1,0,0,0,56,1087,50,42,57,5,1,1,3,1,0,1303,434,34.49223523900002,69.31229847
0704131,School,Laghman,Alingar,3,3,0,2,1,0,0,0,14,344,93,69,10,8,0,0,0,2,1,541,180,34.90686235300009,70.37706366600011
0704132,Mosque,Laghman,Alingar,3,3,0,2,1,0,0,0,51,438,42,7,117,0,1,0,3,1,1,661,220,34.75865579000005,70.29734609700007
0905275,Mulah Khal Muhammad Mosque,Baghlan,Baglan-E-Jadeed,3,3,0,2,1,0,0,0,542,11,8,11,0,0,0,0,0,0,0,572,190,36.29095801700001,68.73563169800008
1402177,Mosque,Khost,Manduzay,3,3,0,2,1,0,0,0,6,328,14,18,21,0,0,0,0,0,0,387,129,33.316118869,69.86438495800003
1712305,Wakil Abdul Jabar School,Badakhshan,Shuhada,3,3,0,2,1,0,0,0,978,11,44,246,35,0,3,17,0,1,0,1335,445,37.05793335500011,71.17524731700009
2204141,Mosque,Sar-E-Pul,Sozma Qala,3,3,0,2,1,0,0,0,12,734,13,16,3,1,1,2,8,1,1,792,264,36.04306646800001,66.23617174800005
2602052,Haji Abdul Aziz Pump Station,Zabul,Tarank Wa Jaldak,3,3,0,2,1,0,0,0,31,9,26,1,11,8,1,6,0,0,0,93,31,31.83222133000009,66.37416795600008
2908212,Qala Tardi Female Primary School,Faryab,Gurziwan,3,3,0,2,1,0,0,0,281,1403,34,3,5,2,8,0,4,1,1,1742,580,35.72348160700011,65.26090340500006
0101520,Hzor Hazrat Nabi Mosque,Kabul,Nahia_08,3,3,0,2,1,0,0,0,467,448,33,14,22,4,7,0,1,0,1,997,332,34.5090996100001,69.24232755500007
0101528,Muhammad Hanifa Ghazi Mosque,Kabul,Nahia_15,3,3,0,2,1,0,0,0,933,143,60,60,3,5,5,2,1,2,0,1214,404,34.57712942300003,69.16927612200003
0305154,Abdul Hadi Shaheed Secondary School,Parwan,Jabulussaraj,3,3,0,2,1,0,0,0,789,4,29,26,3,0,3,0,0,0,0,854,284,35.14290983800002,69.28544614900005
0605512,Clinic,Nangarhar,Kama,3,3,0,2,1,0,0,0,22,532,324,6,31,3,1,4,2,6,0,931,310,34.41438309700008,70.56486252700003
0605513,Molawi Ebarahim Kamawi School,Nangarhar,Kama,3,3,0,2,1,0,0,0,95,780,103,46,62,5,0,1,5,5,1,1103,367,34.44125468100004,70.62879268300001
0807108,Chawni School,Panjshir,Paryan,3,3,0,2,1,0,0,0,221,0,134,8,8,0,2,0,0,0,2,375,125,35.64012419600001,69.88030223200008
0802099,Chamal Warda Mosque,Panjshir,Rukha,3,3,0,2,1,0,0,0,342,0,80,3,0,0,1,0,0,0,0,426,142,35.30317036,69.42446882700008
0904265,Khwaja Gul Khar School,Baghlan,Nahreen,3,3,0,2,1,0,0,0,970,40,303,40,7,1,8,0,0,0,0,1369,456,36.08992567600002,69.00342452500004
1005178,Kaligan Femal High School,Bamyan,Yakawlang,3,3,0,2,1,0,0,0,912,21,201,0,1,0,4,13,5,2,1,1160,386,34.932332993,66.46148699500003
3202062,Sar Asiab Scondary School,Herat,Enjil,2,2,0,0,2,0,0,0,332,25,12,56,1,1,1,1,0,2,1,432,216,34.27125241000009,62.36383500000002
1804059,Dahana Bangi School,Takhar,Bangi,6,6,0,4,2,0,0,0,421,1742,196,21,21,2,4,3,16,4,6,2436,406,36.71706323000004,69.25501896000003
1804060,Mawlawi Ezzatullah Shaheed High School,Takhar,Bangi,5,5,0,3,2,0,0,0,204,1910,98,9,11,6,8,5,14,8,4,2277,455,36.52873468000005,69.36576055000003
1810119,Koktaba High School,Takhar,Rustaq,3,3,0,2,1,0,0,0,28,862,54,22,39,2,9,8,23,17,12,1076,358,36.91652610000003,69.72089006000006
1810120,Ganda Secondary School,Takhar,Rustaq,4,4,0,2,2,0,0,0,211,1060,85,40,15,6,21,7,35,24,15,1519,379,37.16897375000011,69.80510956000003
2002022,Dawlat Abad Secondary School,Samangan,Hazrat-E-Sultan,2,2,0,1,1,0,0,0,546,344,207,20,20,18,11,4,11,11,9,1201,600,36.52187461000002,67.8292491600001
2002023,District Office,Samangan,Hazrat-E-Sultan,4,3,1,2,1,0,0,0,362,1173,126,39,9,17,13,11,0,0,0,1750,437,36.45507944000008,67.8962214200001
0404083,Saleh Mohammad House,Wardak,Chaki Wardak,<null>,2,<null>,1,1,0,1,0,<null>,<null>,<null>,<null>,<null>,<null>,<null>,<null>,<null>,<null>,<null>,<null>,,34.1326621800001,68.66176371000006
3211456,Sar Asia Mosque,Herat,Ghoryan,3,3,0,1,2,0,0,0,1009,85,287,175,2,7,9,2,3,3,6,1588,529,34.3447002,61.47871013000011
3212365,Markaz-E-Oba High School,Herat,Obe,5,5,0,3,2,0,0,0,1391,197,87,105,15,5,10,8,6,6,9,1839,367,34.36984989000009,63.17585974000006
1007186,Dara Ghol Sia Mosque,Bamyan,Waras,2,3,-1,2,1,0,0,0,229,19,8,0,0,5,0,0,0,1,0,262,131,34.13035484000002,67.0671756070001
1702287,Qala Zafar Mosque,Badakhshan,Argo,3,3,0,2,1,0,0,0,330,390,95,91,21,2,1,3,3,3,1,940,313,37.00831063400008,70.1072349130001
1413185,Sari Pili School,Khost,Jaji Maidan,2,3,-1,2,1,0,0,0,12,174,11,23,623,1,0,1,1,0,0,846,423,33.58458885900003,70.08657150000003
1707295,Chapa Village Mosque,Badakhshan,Darayim,3,3,0,2,1,0,0,0,249,462,14,112,7,1,1,2,1,1,0,850,283,36.96926175000007,70.33992919600006
1810209,Mosque,Takhar,Rustaq,3,3,0,2,1,0,0,0,290,91,1,6,0,1,2,0,3,0,1,395,131,37.04621947400002,70.12431706000007
1718313,Ogh Female Secondary School,Badakhshan,Yamgan,<null>,3,<null>,2,1,0,1,0,<null>,<null>,<null>,<null>,<null>,<null>,<null>,<null>,<null>,<null>,<null>,<null>,,36.56611180100006,70.94827824900004
1907219,Secondary School,Kunduz,Qala-E-Zal,3,3,0,2,1,0,0,0,736,461,34,27,14,6,12,10,3,7,2,1312,437,36.96337173000004,68.57958664500005
2405182,Mosque,Daykundi,Khedir,3,3,0,2,1,0,0,0,714,66,108,0,1,0,4,1,0,0,1,895,298,33.93994420800008,65.71620244500005
2606071,Bagh Naso Mosque,Zabul,Shah Joi,<null>,3,<null>,2,1,1,0,0,<null>,<null>,<null>,<null>,<null>,<null>,<null>,<null>,<null>,<null>,<null>,<null>,,32.69892636499999,67.30400108
2605061,Moque,Zabul,Arghandab,<null>,3,<null>,2,1,1,0,0,<null>,<null>,<null>,<null>,<null>,<null>,<null>,<null>,<null>,<null>,<null>,<null>,,32.51735656700004,66.96331153700007
2610080,House,Zabul,Shemel Zayi,<null>,3,<null>,2,1,1,0,0,<null>,<null>,<null>,<null>,<null>,<null>,<null>,<null>,<null>,<null>,<null>,<null>,,31.73729030000008,67.60976604000011
2610081,House,Zabul,Shemel Zayi,<null>,3,<null>,2,1,1,0,0,<null>,<null>,<null>,<null>,<null>,<null>,<null>,<null>,<null>,<null>,<null>,<null>,,32.01640673500008,67.74303651999999
3106198,Kaftar Khan Mosque,Badghis,Jawand,3,3,0,2,1,0,0,0,1337,65,3,104,270,2,2,1,0,0,0,1784,594,34.83627940000002,63.87413595800009
3008226,New School,Helmand,Sangin Qala,4,4,0,3,1,0,0,0,50,71,113,6,9,38,6,2,2,5,0,302,75,32.07187000800013,64.83740134600002
3201474,Sayed Qanad Secondary School,Herat,District_12,4,3,1,2,1,0,0,0,1879,38,68,36,2,8,14,3,1,3,1,2053,513,34.36472645900012,62.16109931100005
3201475,Mawlana Jame,Herat,Herat,5,3,2,2,1,0,0,0,1603,358,160,314,11,10,9,3,5,3,2,2478,495,34.37338948200011,62.18022871000007
0101532,Abdul Wahab Mosque,Kabul,Nahia_21,2,3,-1,2,1,0,0,0,0,70,548,6,8,0,2,0,4,4,0,642,321,34.52728213500006,69.40983160300003
0101534,Shahrak Tlaie High School,Kabul,Nahia_17,5,3,2,2,1,0,0,0,1646,382,83,255,53,5,8,1,1,1,0,2435,487,34.60712828200005,69.08197047600002
0106543,Mosque,Kabul,Shakar Dara,3,3,0,2,1,0,0,0,8,293,12,4,1,0,0,0,0,0,0,318,106,34.69805020000005,69.06573980500005
0110544,Moqawmat Secondary School,Kabul,Kalakan,3,3,0,2,1,0,0,0,162,51,8,126,5,0,4,0,0,0,0,356,118,34.79663944599999,69.16411857700008
0101523,Yaqob Mosque,Kabul,Nahia_11,3,3,0,2,1,0,0,0,1009,62,26,49,12,2,7,0,2,0,0,1169,389,34.57181986800008,69.11076754900007
0101524,Ghulam Sedeq High School,Kabul,Nahia_12,3,3,0,2,1,0,0,0,216,1375,49,55,36,2,4,0,0,0,0,1737,579,34.51759879600004,69.33477342900001
0101525,Sedeq Ullah Risghteen High School,Kabul,Nahia_12,3,3,0,2,1,0,0,0,231,1283,50,31,24,5,1,1,4,1,0,1631,543,34.50585351000013,69.33524156400004
0114548,Jar Chi Secondary School,Kabul,Qarabagh,3,3,0,2,1,0,0,0,293,164,21,215,146,3,0,0,0,1,0,843,281,34.87894823900006,69.19982577700004
0114549,Qala Haji Secondary School,Kabul,Qarabagh,3,3,0,2,1,0,0,0,223,257,10,109,16,3,0,1,2,0,0,621,207,34.83022602500001,69.14901622000006
0115550,Rod Bar School,Kabul,Surbi,2,3,-1,2,1,0,0,0,41,58,120,2,54,3,0,0,0,0,0,278,139,34.73118784900006,69.84414051700001
3207479,School,Herat,Kushk (Rubat-E-Sangi),3,3,0,2,1,0,0,0,1779,0,0,1,0,0,0,0,0,0,0,1780,593,34.77588409600003,62.33225887100009
3209480,Dara Bast Mosque,Herat,Adraskan,<null>,3,<null>,2,1,1,0,0,<null>,<null>,<null>,<null>,<null>,<null>,<null>,<null>,<null>,<null>,<null>,<null>,,33.56243631100009,62.74719338799999
3309252,Sabz Gazi School,Farah,Lash-E-Juwayn,3,3,0,2,1,0,0,0,85,40,5,17,1,1,0,6,4,0,0,159,53,31.94859992800011,61.67071436000003
0613517,School,Nangarhar,Kot,<null>,3,<null>,2,1,0,1,0,<null>,<null>,<null>,<null>,<null>,<null>,<null>,<null>,<null>,<null>,<null>,<null>,,34.08931868200003,70.52406110300005
0505083,Aqeb Bazar Mosque,Logar,Mohamad Agha,3,3,0,2,1,0,0,0,234,1201,24,43,5,3,15,2,0,0,0,1527,509,34.15915876400006,69.07062687700002
0601508,Shahrak Saiaf Mosque,Nangarhar,Jalalabad,3,3,0,2,1,0,0,0,78,612,72,200,92,8,2,0,0,0,0,1064,354,34.39038983000006,70.41276638100001
0705136,Mosque,Laghman,Dawlat Shah,<null>,3,<null>,2,1,1,0,0,<null>,<null>,<null>,<null>,<null>,<null>,<null>,<null>,<null>,<null>,<null>,<null>,,35.00272357500004,70.07840186800004
0804102,Khatam Alanbia School,Panjshir,Hissa-E-Awal Khinj,3,3,0,2,1,0,0,0,352,1,11,4,2,0,2,0,0,0,0,372,124,35.40950574000003,69.697688548
0804103,Muhammad Pana Shaheed School,Panjshir,Hissa-E-Awal Khinj,3,3,0,2,1,0,0,0,333,0,36,20,0,0,2,0,0,0,0,391,130,35.4685760380001,69.76226505300006
0905269,Primary School,Baghlan,Baglan-E-Jadeed,1,3,-2,2,1,0,0,1,84,199,199,8,22,48,0,0,0,0,0,560,560,36.15827433300012,68.83526673300007
1003172,Samuch Ha Mosque,Bamyan,Saighan,3,3,0,2,1,0,0,0,730,183,179,18,1,2,2,7,3,1,0,1126,375,35.196563586,67.61692390900004
1003173,Kado Khana Mosque,Bamyan,Saighan,3,3,0,2,1,0,0,0,552,133,100,254,1,0,2,2,1,1,1,1047,349,35.12099607400005,67.47759380600004
1005174,Pai Wcha Mosque,Bamyan,Yakawlang,3,3,0,2,1,0,0,0,710,130,42,2,0,1,8,2,5,2,0,902,300,35.09592687200009,66.69439843900008
1006181,Dahan Kohdar Madrasa,Bamyan,Panjab,3,3,0,2,1,0,0,0,443,42,45,0,0,0,2,0,1,1,1,535,178,34.37008201600005,66.77212139800008
1006182,Do Abi Secondary School,Bamyan,Panjab,3,3,0,2,1,0,0,0,614,36,108,0,0,0,6,1,2,2,1,770,256,34.42904992900004,67.13180622200005
1308219,Transport Station,Paktya,Ahmadaba,3,3,0,2,1,0,0,0,11,1319,61,219,179,0,0,0,4,3,0,1796,598,33.83645089200009,69.63939773500005
1510122,Mosque,Kunar,Khas Kunar,3,3,0,2,1,0,0,0,14,375,6,4,2,1,162,2,0,0,0,566,188,34.61375031000018,70.81556626300004
1512123,Mosque,Kunar,Dangam,<null>,3,<null>,2,1,1,0,0,<null>,<null>,<null>,<null>,<null>,<null>,<null>,<null>,<null>,<null>,<null>,<null>,,35.03942263000009,71.41073399900006
1701283,Laiaba Femal High School,Badakhshan,Faiz Abad,3,3,0,2,1,0,0,0,605,41,13,18,7,1,4,10,1,0,0,700,233,37.17376339700009,70.52415714900009
1702290,Dehdhi Femal School,Badakhshan,Argo,2,3,-1,2,1,0,0,1,528,208,53,40,51,1,3,1,0,0,0,885,442,36.99911941900002,70.45896796200002
1704291,Bid Kalan High School,Badakhshan,Yaftal-E-Sufla,3,3,0,2,1,0,0,0,1272,1,406,99,2,0,0,0,0,1,0,1781,593,37.3447686120001,70.311260469
1709299,Madrasa,Badakhshan,Yawan,3,3,0,2,1,0,0,0,1309,5,113,249,32,1,2,3,0,0,0,1714,571,37.57595879900001,70.41824856200003
1710300,Kharandab Female School,Badakhshan,Jurm,3,3,0,2,1,0,0,0,301,37,44,47,2,0,4,0,0,0,1,436,145,36.83978797900009,70.84315705300007
1713308,Ghazanfar Paien Mosque,Badakhshan,Shahr-E-Buzurg,3,3,0,2,1,0,0,0,855,0,1,243,0,0,1,0,0,0,0,1100,366,37.41933622800006,70.25392467800002
1715309,Wahdat Abad Madrasa,Badakhshan,Khash,3,3,0,2,1,0,0,0,33,549,76,16,7,0,0,2,6,2,2,693,231,36.88242634200001,70.21161217700003
1726316,Lahjor Sho School,Badakhshan,Kiran Wa Menjan,1,3,-2,2,1,0,0,0,145,2,2,39,0,0,0,1,1,1,0,191,191,36.17268912900009,70.78072736200002
2005100,Sorkh Qala Female School,Samangan,Roi-Do-Ab,3,3,0,2,1,0,0,0,761,19,104,35,3,3,2,1,0,0,0,928,309,35.52390968500003,67.96652637600005
2006101,School,Samangan,Dara-E-Soof-E-Payin,3,3,0,2,1,0,0,0,401,246,10,4,0,1,3,6,6,4,2,683,227,35.91053305100004,67.33915401700004
2404176,Mosque,Daykundi,Ashtarlay,3,3,0,2,1,0,0,0,469,63,27,1,0,0,2,0,0,4,1,567,189,33.97452146900002,66.30513294700009
2404177,Mosque,Daykundi,Ashtarlay,3,3,0,2,1,0,0,0,437,9,43,1,0,0,2,1,0,1,1,495,165,33.89696286100013,66.20487664800005
2406186,Mosque,Daykundi,Kiti,3,3,0,2,1,0,0,0,613,50,21,15,0,1,0,0,1,0,1,702,234,33.42558173000008,65.86892874500005
2406187,Madrasa,Daykundi,Kiti,3,3,0,2,1,0,0,0,511,164,64,0,1,0,2,1,0,1,1,745,248,33.56157151300004,65.69478884700008
2601046,Kagari Mosque,Zabul,Qalat,3,3,0,2,1,0,0,0,135,66,8,3,2,5,5,2,0,0,0,226,75,32.17194777599997,66.87052795400004
2601047,Lwar Kariz Mosque,Zabul,Qalat,2,3,-1,2,1,0,0,0,16,49,9,7,12,1,0,2,0,0,0,96,48,32.15300389700006,66.985556188
2603056,Moque,Zabul,Shinkai,2,3,-1,2,1,0,0,1,16,23,8,5,68,3,1,0,0,0,0,124,62,31.95557363400015,67.00487562500004
2604057,Moque,Zabul,Mizan,<null>,3,<null>,2,1,1,0,0,<null>,<null>,<null>,<null>,<null>,<null>,<null>,<null>,<null>,<null>,<null>,<null>,,32.25124237600001,66.53837532000004
2605065,Moque,Zabul,Arghandab,<null>,3,<null>,2,1,1,0,0,<null>,<null>,<null>,<null>,<null>,<null>,<null>,<null>,<null>,<null>,<null>,<null>,,32.40674436200011,66.71577727600003
2605066,Moque,Zabul,Arghandab,<null>,3,<null>,2,1,1,0,0,<null>,<null>,<null>,<null>,<null>,<null>,<null>,<null>,<null>,<null>,<null>,<null>,,32.52364775500007,67.15276554800005
2609075,Mosque,Zabul,Naw Bahar,<null>,3,<null>,2,1,1,0,0,<null>,<null>,<null>,<null>,<null>,<null>,<null>,<null>,<null>,<null>,<null>,<null>,,32.00849907800003,67.46456369400002
2609076,House,Zabul,Naw Bahar,<null>,3,<null>,2,1,1,0,0,<null>,<null>,<null>,<null>,<null>,<null>,<null>,<null>,<null>,<null>,<null>,<null>,,32.20166825300007,67.70809957600005
2805125,Mosque,Jawzjan,Qush Tepa,3,3,0,2,1,0,0,0,93,382,1,6,19,1,1,0,3,3,0,509,169,36.04374947900006,65.36890219700004
3102192,Sang Lawh Mosque,Badghis,Ab Kamari,3,3,0,2,1,0,0,0,571,17,25,15,1,2,4,0,1,1,0,637,212,34.708394648,62.87530915600004
1404180,Haji Pir Padsh Village Mosque,Khost,Tanay,<null>,3,<null>,2,1,0,0,0,<null>,<null>,<null>,<null>,<null>,<null>,<null>,<null>,<null>,<null>,<null>,<null>,,33.26482599100009,69.82094426400003
1404181,Haji Nik Muhammad Village School,Khost,Tanay,2,3,-1,2,1,0,0,0,47,758,19,0,11,0,0,0,0,0,0,835,417,33.25410454700015,69.78659102400005
3106201,Takhlanga Mosque,Badghis,Jawand,3,3,0,2,1,0,0,0,1236,0,49,170,262,2,6,0,0,0,0,1725,575,34.91792246400005,64.336964134
3201471,Jebariel Mosque,Herat,District_12,6,3,3,2,1,0,0,0,2505,73,93,14,0,17,15,8,0,1,0,2726,454,34.37382992400003,62.14462135300003
0115551,Tahzin Am Jarobe High School,Kabul,Surbi,3,3,0,2,1,0,0,0,24,1111,202,13,83,34,0,47,2,1,2,1519,506,34.35757176500011,69.61936959800002
0115552,Waka Khas School,Kabul,Surbi,3,3,0,2,1,0,0,0,81,989,200,71,102,224,1,0,0,1,0,1669,556,34.63766083500008,69.75989098999999
0911279,Klola Sang Mosque,Baghlan,Tala Wa Barfak,3,3,0,2,1,0,0,0,689,554,380,110,30,6,5,2,0,0,0,1776,592,35.39025498100008,68.3981603780001
1812212,Ai Khanum High School,Takhar,Dasht-E-Qala,3,3,0,2,1,0,0,0,284,1033,58,25,48,2,5,7,0,2,0,1464,488,37.16873588600005,69.43175411000004
1813213,Secondary School,Takhar,Warsaj,2,3,-1,2,1,0,0,0,278,3,222,4,3,0,4,1,0,2,2,519,259,36.20651738000001,69.87946229000002
2301239,Shakh Malan Mosque,Ghor,Chighcheran,3,3,0,2,1,0,0,0,1280,38,101,310,1,55,1,0,0,0,0,1786,595,34.56667492400008,64.70319721400006
2305240,Naga School,Ghor,Saghar,<null>,3,<null>,2,1,0,0,0,<null>,<null>,<null>,<null>,<null>,<null>,<null>,<null>,<null>,<null>,<null>,<null>,,33.52254234900003,63.79622028800003
2910215,Mosque,Faryab,Kohistan,1,3,-2,2,1,0,0,1,500,46,0,50,0,0,0,0,0,0,0,596,596,35.30547610600011,65.24103391100002
2911216,Qepchaq Secondary School,Faryab,Qaram Qul,3,3,0,2,1,0,0,0,9,878,0,1,1,0,2,0,0,0,0,891,297,36.79117781900005,64.97777472000007
3403061,Sarkanak School,Nimroz,Asl-E-Chakhansur,3,3,0,2,1,0,0,0,18,72,31,58,2,11,2,3,2,2,1,202,67,31.24251338400006,62.03984714400006
3210414,Muhammad Abad Cheshma Khafi Mosque(Male),Herat,Kushk-E-Kuhna,2,2,0,2,0,0,0,0,811,1,162,57,0,1,2,0,0,0,0,1034,517,34.88183403000006,62.64943497000005
0101535,Hamza Mosque,Kabul,Nahia_21,3,3,0,2,1,0,0,0,13,85,165,1,2,10,4,1,0,0,0,281,93,34.53441093400012,69.39776330300005
0111545,Qul Afghan Primary School,Kabul,Guldara,3,3,0,2,1,0,0,0,120,159,7,65,30,2,1,2,0,0,0,386,128,34.73028755100007,69.04473323000005
0112546,Qala Muqareb Mosque,Kabul,Farza,3,3,0,2,1,0,0,0,192,170,47,102,34,0,0,0,2,5,0,552,184,34.77682599500002,69.06748346100002
0114547,Alas Ghan High School,Kabul,Qarabagh,3,3,0,2,1,0,0,0,199,256,104,75,56,3,5,2,3,1,1,705,235,34.82392921300008,69.25047430900004
0807066,Balaye Kucha Mosque,Panjshir,Paryan,2,2,0,2,0,0,0,0,365,0,44,6,1,1,1,0,0,1,0,419,209,35.69600580000007,70.09585400000006
0616520,Marko High School,Nangarhar,Shinwar,3,3,0,2,1,0,0,0,63,706,5,8,33,4,1,0,1,5,2,828,276,34.2499827730001,70.80857194700009
0622521,Anjeer Village Secondary School,Nangarhar,Dur Baba,3,3,0,2,1,0,0,0,468,975,3,104,214,1,0,0,5,1,0,1771,590,34.100566734,70.9330993670001
0702130,Gul Ghondi School,Laghman,Qarghayee,5,3,2,2,1,0,0,0,745,914,54,43,73,2,3,0,2,2,0,1838,367,34.48930754600011,70.36779348200007
0806104,Estofalo Mosque,Panjshir,Shutul,3,3,0,2,1,0,0,0,79,0,0,7,0,0,1,0,0,0,2,89,29,35.24720108900004,69.30814715100006
0806105,Sang Lakhshan Mosque,Panjshir,Shutul,3,3,0,2,1,0,0,0,125,1,10,3,1,0,0,0,0,1,0,141,47,35.22721909600003,69.292513774
0905272,Mualah Khil Mosque,Baghlan,Baglan-E-Jadeed,3,3,0,2,1,0,0,0,79,196,212,6,163,53,2,1,0,0,0,712,237,36.208890356,68.74849495400007
1005175,Dara Chasht Sokhtagi Femal High School,Bamyan,Yakawlang,3,3,0,2,1,0,0,0,955,72,174,1,1,25,18,2,0,0,0,1248,416,34.86242257300006,66.69251960600006
1006183,Qala Ashor Secondary School,Bamyan,Panjab,3,3,0,2,1,0,0,0,365,56,19,0,0,1,3,0,2,0,0,446,148,34.44717615800007,66.98962135600003
0601013,Najmul Jihad High School,Nangarhar,Jalalabad,4,4,0,2,2,0,0,0,116,973,79,139,63,17,0,2,0,0,0,1389,347,34.36385557600006,70.43000000000008
0601040,Angoor Bagh Jame Mosque,Nangarhar,Jalalabad,4,4,0,2,2,0,0,0,92,1632,119,39,63,4,3,5,7,1,2,1967,491,34.41548003200018,70.45786817300008
0601044,Mia Umar School,Nangarhar,Jalalabad,6,6,0,0,6,0,0,0,32,748,40,29,6,4,1,0,0,0,0,860,143,34.41987688700009,70.4522930840001
1312222,Lalak Kahol Madrasa,Paktya,Laja Mangal,2,3,-1,2,1,0,0,1,40,890,93,0,0,3,0,0,5,1,0,1032,516,33.7346882660001,69.62926735500008
1312223,Dodai Mosque,Paktya,Laja Mangal,3,3,0,2,1,0,0,0,157,1528,11,41,22,21,1,1,4,2,3,1791,597,33.80405010300004,69.67415802500005
1401176,Hasan Kot School,Khost,Khost,2,3,-1,2,1,0,0,0,18,622,5,2,25,4,0,14,0,0,0,690,345,33.32030740200004,70.03892225000001
0606188,Zargaran Village Mosque,Nangarhar,Kuz Kunar,3,3,0,2,1,0,0,0,181,1010,16,41,16,2,1,1,3,0,1,1272,424,34.56939983000012,70.58094040900005
0610324,Jawdara Malak Sher Mohammad Hujra,Nangarhar,Deh Bala,<null>,1,<null>,0,1,1,0,0,<null>,<null>,<null>,<null>,<null>,<null>,<null>,<null>,<null>,<null>,<null>,<null>,,34.08805832000011,70.48004986000008
1803204,Qazi Enayaht Ullah High School,Takhar,Baharak,3,3,0,2,1,0,0,0,238,539,154,29,11,1,5,0,0,0,0,977,325,36.78038792400001,69.43810171600008
1806205,Primary School,Takhar,Namak Ab,3,3,0,2,1,0,0,0,348,25,15,18,2,1,0,1,0,0,0,410,136,36.57345078300012,69.62102006500002
1807206,Emam Abo Hanifa Secondary School,Takhar,Kalafgan,3,3,0,2,1,0,0,0,22,745,9,5,0,0,1,1,4,0,1,788,262,36.86289929300002,69.90467467700007
1807207,Primary School,Takhar,Kalafgan,3,3,0,2,1,0,0,0,79,199,19,15,1,0,4,3,5,3,1,329,109,36.91704831800006,69.97348922800008
1808208,Secondary School,Takhar,Farkhar,3,3,0,2,1,0,0,0,461,14,53,5,19,0,1,0,1,0,0,554,184,36.63077385200003,69.74992656700009
2203137,Haji Zaher Mosque,Sar-E-Pul,Kohistanat,3,3,0,2,1,0,0,0,1327,338,42,46,1,1,4,3,3,3,2,1770,590,35.78447037600012,65.88690258000013
2203138,Mosque,Sar-E-Pul,Kohistanat,3,3,0,2,1,0,0,0,571,487,0,73,2,0,4,1,2,0,0,1140,380,35.47899860200007,65.83639891200005
2601048,Barak Zai Check Post,Zabul,Qalat,2,3,-1,2,1,0,0,0,31,40,23,12,7,0,3,0,3,1,0,120,60,32.26947549700003,67.14308031800003
2601049,Naw Khiz Mosque,Zabul,Qalat,2,3,-1,2,1,0,0,0,17,16,6,24,56,1,0,0,0,1,1,122,61,32.09129775300004,66.79917074300003
2901209,Dawlat Keptan Secondary School,Faryab,Maimana,4,3,1,2,1,0,0,0,378,1081,69,19,2,3,6,3,4,5,6,1576,394,35.91489730500003,64.78900072400005
3106195,Open Field,Badghis,Jawand,3,3,0,2,1,0,0,0,1474,0,0,195,107,0,1,0,0,0,0,1777,592,35.136136187,64.51405805700006
3106196,Gosala Danak Mosque,Badghis,Jawand,3,3,0,2,1,0,0,0,1252,204,41,142,77,19,1,0,0,0,0,1736,578,35.05545675300005,64.3859740440001
3106197,Gul Zirai Paien Mosque,Badghis,Jawand,3,3,0,2,1,0,0,0,1229,0,159,116,20,0,1,0,0,0,0,1525,508,34.85930883900005,64.11693485000008
3202476,Chongar High School,Herat,Enjil,3,3,0,2,1,0,0,0,1004,97,66,424,5,8,3,7,2,1,1,1618,539,34.30314115300003,62.26833710200001
3205477,Cultural Asosiation,Herat,Zendajan,<null>,3,<null>,2,1,0,1,0,<null>,<null>,<null>,<null>,<null>,<null>,<null>,<null>,<null>,<null>,<null>,<null>,,34.20025606100003,61.78236672300009
3205478,Qala Yadgar School,Herat,Zendajan,3,3,0,2,1,0,0,0,787,25,18,317,0,5,2,0,0,0,0,1154,384,34.35258968500013,61.95364111800006
3209481,Kal Yak Paia Promary School,Herat,Adraskan,3,3,0,2,1,0,0,0,58,166,322,84,1,57,0,0,2,2,0,692,230,33.70058427300004,62.27958963200004
3203084,Khatamul Anbeya Madrassa,Herat,Guzara,2,3,-1,2,1,0,0,0,647,47,37,14,1,8,4,0,2,0,0,760,380,34.26192618000007,62.22867083000007
3203085,Khwaja Shahab High School,Herat,Guzara,2,2,0,1,1,0,0,0,906,60,87,65,3,2,5,3,0,1,1,1133,566,34.24237372000005,62.25039280000006
3201018,Kabeer Buraman Mosque,Herat,Herat,8,8,0,4,4,0,0,0,3022,492,212,814,21,19,31,13,8,5,3,4640,580,34.34711757000009,62.17829069000002
3201019,Paeen Aab School,Herat,Herat,6,6,0,3,3,0,0,0,1376,441,434,235,14,21,16,14,1,1,0,2553,425,34.33188880000013,62.17270754
