lon,lat,ps_male,pc_name,pc_code,province,ps_total,ps_female,pc_location,iec_prov_id,map_accuracy,iec_district_id
69.48421625000002,33.60659968000004,2,ډم منگل مدرسه,1306036,پکتيا,2,0,‌‌ډم منگل,13,Village,6
70.73665760000003,34.99739611000005,3,مکتب ابتدائیه,1513082,کنړ,4,1,مورچل,15,Village,13
71.44649329,34.97420779000003,2,مکتب ابتدائیه,1512052,کنړ,4,2,دایری,15,Village,12
71.00274093000004,34.76138386,2,مسجد قریه,1504036,کنړ,3,1,قلاونه,15,Village,4
70.46583333000005,35.05166666000002,2,ملک ومشوک,1604017,نورستان,3,1,قریه ملک,16,Village,4
70.53165978000003,35.09875275999999,2,مکتب کلتن,1604018,نورستان,3,1,کلتن,16,Building,4
71.07721373000003,36.79185223000005,3,مکتب خاشبین,1716096,بدخشان,6,3,خاشبین,17,Building,16
71.06392596000005,36.83478738000006,2,لیسه باشند,1716097,بدخشان,3,1,باشند,17,Building,16
66.03938707,36.03248143000004,1,مسجدقریه سه توت,2201034,سرپل,2,1,قریه سه توت,22,Building,1
65.56933646400003,35.54621301400004,2,مسجد,2203139,سرپل,3,1,نیمک,22,Village,3
66.06646713000002,35.93584268000006,2,مسجد علف سفید,2201030,سرپل,3,1,قریه علف سفید,22,Village,1
63.63185896000002,34.120080720000004,3,مکتب متوسطه تگاب اشلان,2309186,غور,4,1,تگاب اشلان,23,Village,9
63.519567250000065,34.15350051000005,1,منزل ارباب میرگل,2309192,غور,2,1,لراق,23,Village,9
63.55742742000004,34.179688520000056,2,مکتب متوسطه دایی,2309187,غور,3,1,قریه دایی,23,Village,9
64.27551853000004,33.896192630000016,1,مکتب ابتدای خواجه بور,2306095,غور,2,1,خواجه بور,23,Village,6
63.518078480000014,34.051145760000026,2,مسجد کوتاه,2309188,غور,3,1,کوتاه,23,Village,9
63.75256255000003,34.136523240000024,2,منزل ارباب غفور,2309185,غور,3,1,ابشیکان,23,Village,9
63.708590360000066,34.161678740000056,1,مکتب ابتدای نو چاره,2309191,غور,2,1,نو چاره,23,Village,9
64.61690576000005,34.375671900000015,1,مسجد خم,2306093,غور,2,1,قلعه کودک,23,Village,6
65.52585451000002,33.025752350000054,4,مکتب قلعه کلان,2504035,ارزگان,5,1,ګورګین کلی,25,Village,4
67.53694734000003,32.51477421000003,3,مسجد شیرزی حاجی عبدالله خان,2606015,زابل,4,1,جعفر مسجد,26,Building,6
67.39519573500006,31.784369095000024,2,مدرسه,2608073,زابل,3,1,توراغه کلی,26,Building,8
66.48158418000007,31.177423250000047,4,اختر زي لوي كلي,2711225,کندهار,5,1,لوي كاريز,27,Village,11
65.45593935000002,36.192688680000046,1,مکتب تراغلی,2805094,جوزجان,2,1,قوش تبه,28,Building,5
65.30285258000002,35.98806003000004,1,بادام لیک,2811103,جوزجان,2,1,باداملیک درزاب,28,Building,11
65.19731175500003,35.99161955300007,2,مکتب متوسطه,2811127,جوزجان,3,1,پیر غریب,28,Building,11
64.15662982,35.720039630000024,2,مکت ابتدائیه زوری ها,2907110,فارياب,3,1,زوری ها,29,Building,7
64.65290167000003,35.63135288000005,1,مسجد حلوا خور بالا,2902048,فارياب,2,1,حلوا خور بالا,29,Village,2
64.49378559000004,35.91432568000005,2,مسجد جامع بادغسی,2904068,فارياب,3,1,بادغسی,29,Building,4
63.83238126000003,35.74739416000004,1,مسجد سر تخت,2907099,فارياب,2,1,سر تخت,29,Building,7
63.91034700000004,35.76245604000007,1,مسجد کاریز,2907095,فارياب,2,1,چهلگزی,29,Building,7
63.98580072000003,35.75095501000003,1,مسجد چهار شنبه ازبکیه,2907096,فارياب,2,1,قریه چهار شنبه ازبکیه,29,Building,7
64.43616260000003,35.33051935000002,1,مسجد دشت صحرای ملغی,2910116,فارياب,2,1,دشت صحرای ملغی,29,Village,10
64.28192101000006,35.78450669000004,2,مسجد جامع جیگدلیک,2907091,فارياب,3,1,قریه جیگد لیک,29,Building,7
64.73557591000007,35.35517358000001,1,مسجد علیان بندر,2910205,فارياب,2,1,قریه علیان بندر,29,Building,10
64.91543677000003,36.504939700000044,3,مکتب ابتدای تخت پلوردی,2909166,فارياب,4,1,تخت پلوردی,29,Building,9
64.02153273000003,35.74163197000005,4,مکتب ابتدائیه ذکور هزاره قلعه چهلگزی,2907081,فارياب,7,3,هزاره قلعه,29,Building,7
65.08212451000001,35.63979830000004,1,مسجد جامع فریش,2908134,فارياب,3,2,قریه فریش,29,Building,8
64.89247127000002,35.41501310000004,2,مسجد گورزن,2910119,فارياب,4,2,گورزن,29,Building,10
64.57910332000004,35.349490430000046,3,مکتب ابتدای بندر,2910112,فارياب,5,2,بندرکوهستان,29,Building,10
64.09299695000001,35.65281033000007,2,مکتب یکه باغ,2907089,فارياب,3,1,یکه باغ,29,Building,7
64.56117561000006,35.35334459000003,2,مکتب دهندره,2910114,فارياب,3,1,دهندره,29,Building,10
68.95078373000005,37.14290079000004,1,مکتب جوی بیگم,1905077,کندز,2,1,قریه جوی بیگم,19,Village,5
68.42284665000004,33.88576408000004,3,مکتب امام ابو حنیفه,0408074,وردک,5,2,ببرباباخیل,4,Building,8
70.29450915000005,34.21848510000005,3,کوزصبر جومات,0611309,ننگرهار,3,0,کوزصبر,6,Building,11
70.29704486100005,34.239210488000005,0,کوزصبر چارديوالي,0611308,ننگرهار,3,3,کوزصبر,6,Building,11
68.53525356000003,34.13891602000006,2,خانه شخصی ملک قریه,0404093,وردک,3,1,مونگیار خیل,4,District,4
68.41279316000002,34.03740778000001,1,مکتب ابتدائیه شیرزاد   ,0404098,وردک,2,1,شریف خیل,4,Village,4
68.41780000000004,34.14390000000002,2,مکتب ابتدائیه نورالمدرس  ,0404096,وردک,3,1,میانه قل,4,Village,4
68.83049600000001,33.99538200000005,1,خیمه و خانه شخصی در قلعه امیر,0405136,وردک,2,1,قلعه امیر,4,Village,5
68.45903929000006,34.065314320000006,3,مکتب ابتدائیه عربان,0404092,وردک,4,1,شاباز خان,4,Village,4
68.53913712000006,34.08667138000001,2,مسجد قریه کولک,0404103,وردک,3,1,قریه کولک,4,Village,4
68.81473066000004,33.99450125000001,1,لیسه کامران خیل,0405137,وردک,2,1,کامران خیل,4,Village,5
68.52814954000004,34.05518678000002,2,کلینیک صحی قریه سیبک,0404087,وردک,4,2,قریه سیبک,4,Building,4
68.51626395000004,34.11132479000001,2,مکتب ابتدائیه صاحب چارقلعه   ,0404095,وردک,3,1,چارقلعه,4,Village,4
68.42569475000003,33.92804782000008,1,خانه شخصی رحمت الله,0408082,وردک,2,1,موله,4,Village,8
68.49841843000006,34.21240199000003,1,مسجد قریه زرکک,0404099,وردک,2,1,قریه گوده زرکک,4,Village,4
68.33079440000003,33.98701940000004,3,منزل قاضی علم گل,0404100,وردک,4,1,قریه کراکت,4,Village,4
68.55201893000002,34.08050503000002,2,منزل منگل,0404091,وردک,4,2,قلعه قربانی,4,Village,4
68.50518647000006,34.12904893000004,2,مکتب سیاب,0404101,وردک,3,1,بیرانه,4,Village,4
68.61640388000005,34.023659030000005,1,مسجد کلان قریه حسن بیک,0405123,وردک,2,1,حسن بیک,4,Village,5
68.61357686000007,34.10261527000004,1,مکتب سر کوه,0404085,وردک,2,1,لندو,4,Village,4
68.47117601000006,33.97120348000004,1,مسجد کلان قریه قادرخیل,0404106,وردک,2,1,قریه قادر خیل,4,Village,4
68.44965503,34.14002675000003,2,مکتب ابتدائیه عمرفاروق  ,0404102,وردک,3,1,سرپوش,4,Village,4
68.78392685000004,34.02083697000005,1,مکتب ابتدائیه جوی زرین,0405135,وردک,2,1,جوی زرین,4,Village,5
68.58034510000003,33.97908852000005,1,خیمه دراخر قریه هوسی خیل,0405122,وردک,2,1,هوسی خیل,4,Village,5
70.21907063700006,37.544104683000036,2,مکتب ریمان,1709297,بدخشان,3,1,ریمان,17,Building,9
68.64297649000007,36.745701280000034,1,مکتب ابتدائیه داغ آرق,1902123,کندز,2,1,داغ آرق,19,Building,2
64.50729834,35.811931350000044,2,مسجد جامع قره غویلی,2904064,فارياب,4,2,قریه قره غویلی,29,Building,4
65.16487513000001,35.53342260000004,1,مسجد باد گه,2908206,فارياب,3,2,قریه باد گه,29,Building,8
64.97507755000001,35.675482750000064,1,مسجد دهندره گلیم باف,2902200,فارياب,2,1,دهندره گلیم باف,29,Village,2
64.89451373000001,36.560768050000036,4,پته بابا,2909167,فارياب,6,2,قریه پته بابا,29,Village,9
64.02247286000004,35.74635888000004,2,مسجد ماتو,2907085,فارياب,3,1,چهل گزی,29,Village,7
69.04574141000003,33.53504244000001,0,د اتا گل مسجد,1303086,پکتيا,2,2,سهاک,13,Village,3
68.94573841000003,33.46930940000002,1,د دولت زویو لیسه,1303091,پکتيا,2,1,مکاوه دولت زای,13,Village,3
69.03750000000007,33.31333330000006,3,نوی مدرسه,1303103,پکتيا,6,3,ارمه استوگن,13,Village,3
68.92159197000004,33.47088388,3,کوتی خیل مکتب,1303090,پکتيا,5,2,کوتی خیل,13,Building,3
69.09300288,33.26073461000002,1,شاهی کوت مکتب,1303101,پکتيا,2,1,ارمه شاهی کوت,13,Village,3
63.64135239000003,35.325365040000044,3,مکتب محله پایین,3105168,بادغيس,5,2,محله پایین,31,Village,5
63.39003200000006,34.936695000000036,2,مکتب کاریز,3104071,بادغيس,3,1,مکتب کاریز,31,Village,4
63.44267507000005,34.922663840000034,1,مسجد قریه شورآب بالا,3104072,بادغيس,2,1,شوراب بالا,31,Building,4
62.27597600000006,33.736336340000015,1,مسجد چهار سنگ,3209292,هرات,3,2,چهار سنگ,32,Building,9
61.37585892000003,33.78645091000003,1,مسجد کفتری,3209463,هرات,2,1,کفتری,32,Village,9
63.05150017000003,33.819532900000056,1,خیمه گله چشمه,3209297,هرات,2,1,قریه گله چشمه,32,Building,9
61.71048228000005,33.68685623000001,1,مسجد تنوره,3209293,هرات,2,1,تنوره,32,Building,9
62.02672584000001,33.63524280000006,1,مسجد چاه سرخک,3209294,هرات,2,1,چاه سرخک,32,Building,9
63.30983300000007,33.60917700000003,1,مسجد دامنه,3311200,فراه,2,1,دامنه,33,Village,11
61.46122843000004,32.406682720000035,1,مسجد کاریزک,3304084,فراه,2,1,کاریزک,33,Village,4
63.558016230000064,32.19349240000001,1,دنگر آباد,3406057,نيمروز,2,1,دنگر آباد,34,Village,6
63.51668076000002,32.17608693000006,1,پوزه گی,3406056,نيمروز,2,1,پوزه گی,34,Village,6
69.27440977000002,35.035883730000066,1,مسجد سه دوکان انچو,0304048,پروان,2,1,سه دوکان انچو,3,Building,4
67.06295031100005,33.09646879300003,1,مسجد ناوه پیشی,1116407,غزنی,2,1,ناوه پیشی,11,Village,16
67.408612831,32.97092870700003,1,مکتب حیات الله مدرس,1114408,غزنی,2,1,خاربید,11,District,14
71.13552401400003,35.27863667200003,2,مسجدشینگل,1602076,نورستان,3,1,شینگل,16,Village,2
70.96636495900002,35.24611947700002,1,مسجد زلیکان,1602077,نورستان,2,1,زلیکان,16,District,2
71.09322651400001,35.20316161500003,1,مسجد ساری گل,1602078,نورستان,2,1,ساری گل,16,District,2
63.796220288000015,33.522542349000034,2,مکتب ناگه,2310240,غور,3,1,ناگه,23,Building,10
64.06915410000002,35.38943605,1,مسجد قریه دهن خیسی,3106120,بادغيس,2,1,قریه دهن خیسی,31,Village,6
64.04718085000005,35.183908470000056,1,مسجد قریه پیتو,3106122,بادغيس,3,2,پیتو,31,Building,6
64.14176300000005,35.17171239000001,1,مسجد یک میراوک,3106115,بادغيس,2,1,یک میراوک,31,Village,6
61.48849991000001,35.27982619000003,2,مکتب ابتدائیه سیاه کمرک,3208202,هرات,3,1,سیاه کمرک,32,Village,8
61.839833920000025,33.63642169000007,2,مکتب ابتدایی تیر گرد,3209280,هرات,4,2,قریه تیر گرد,32,Building,9
62.22187356000004,33.25892481000002,2,مکتب شهرآباد,3214332,هرات,4,2,شهر آباد اول,32,Building,14
62.17735029000003,33.220233860000036,1,مسجد سنوغان,3214333,هرات,2,1,شهر آباد دوم,32,Village,14
62.18547395000005,33.23695064000003,1,مسجد معروف خيل,3214467,هرات,2,1,معروف خیل,32,Village,14
62.17039827000006,33.21344493000003,2,مسجد بخت آباد,3214334,هرات,3,1,شهرآباد سوم,32,Village,14
62.20091705000003,33.226298350000015,1,مكتب چهار قلعه اول,3214335,هرات,2,1,چهار قلعه اول,32,Village,14
61.722586660000026,34.90709158000002,2,مكتب ميش مست,3208217,هرات,3,1,ميش مست,32,Building,8
61.782366723000024,34.20025606100005,2,مجتمع فرهنگی,3205477,هرات,3,1,سنگ ترقيده,32,Building,5
61.88833484000002,34.03088628000005,1,کلینیک کاریز پده,3205457,هرات,2,1,قریه کاریز پده,32,Building,5
61.92164462000004,34.15200792000006,2,مکتب پهره,3205269,هرات,3,1,پهره,32,Building,5
61.57900270000003,35.33027556000005,2,مسجد چاه کهسانی,3208209,هرات,3,1,چاه کهسانی,32,Village,8
61.68544184000004,35.09788233000003,3,کلینیک گلران خاوگیانی,3208198,هرات,5,2,گلران خاوگیانی,32,Village,8
61.92944130000005,34.99570652000005,2,مکتب ابتدایی توتیچی,3208210,هرات,5,3,توتیچی,32,Village,8
70.48313914000003,37.70023313000007,2,مکتب پتیر,1714237,بدخشان,3,1,پتیر,17,Building,14
70.67800580000004,37.692770940000045,1,مکتب خونیلر,1714232,بدخشان,2,1,خونیلر,17,Building,14
70.98677919000004,37.54389186000001,2,مسجد خینج,1703227,بدخشان,3,1,خینج,17,Building,3
70.90219588000005,37.36685091000002,1,مکتب قلعه میرزا شاه,1703226,بدخشان,2,1,قلعه میرزا شاه,17,Building,3
71.01880087000005,37.31887798,1,مکتب پل زریوان,1703225,بدخشان,2,1,پل زریوان,17,Building,3
67.78056031000004,34.40716214000002,2,لیسه تگاب راموز,0409044,وردک,3,1,قریه تگاب راموز,4,Building,9
67.67671138,34.419562460000044,2,مکتب کوتل ملا یعقوب,0409045,وردک,3,1,کوتل ملا یعقوب,4,Building,9
67.90390021000006,34.34495092000001,2,بازار مرکز,0409053,وردک,3,1,بازار مرکز,4,Village,9
67.82075307000007,34.35439569000003,2,لیسه نسوان راه قل,0409054,وردک,3,1,راه قل,4,Building,9
68.00233915000004,34.24592389000002,2,لیسه میر هزار کجاب,0409057,وردک,3,1,قریه میر هزار,4,Building,9
67.88883324000004,34.23645946000002,1,لیسه دهن اوجی,0409058,وردک,2,1,دهن اوجی,4,Village,9
68.81771500000006,34.44369800000002,2,مدرسه نجم القرآن,0403024,وردک,3,1,قریه احمد زی,4,Village,3
69.05395878000004,34.10328018000005,4,مکتب پورک,0501005,لوگر,7,3,کنجک,5,Building,1
68.98776353000004,34.04012699,3,مکتب قلعه غفار,0501006,لوگر,5,2,قلعه غفار,5,Building,1
69.09519062000003,34.083329360000015,4,مکتب متوسطه دادو خيل,0501008,لوگر,5,1,دادو خيل,5,Building,1
69.09555773000004,33.79215054000006,6,مکتب متوسطه التمور,0501009,لوگر,8,2,التمور,5,Building,1
68.99726053000003,33.92307355000002,2,مکتب ذکور و اناث قلعه شاکى,0502027,لوگر,4,2,قلعه شاکى,5,Building,2
68.87985110000004,33.96201754000001,2,مکتب و کلنيک پل غازى,0502028,لوگر,3,1,چلوزایی,5,Building,2
69.31619672000004,33.959116200000025,3,مکتب دوبندى,0504049,لوگر,5,2,دوبندى بغل,5,Building,4
69.14851356000007,34.29448544000005,4,مکتب سفيد سنگ,0505050,لوگر,5,1,سفيد سنگ,5,Building,5
69.23325801000001,34.224049760000064,1,مکتب آب پران,0505052,لوگر,2,1,قریه آب پران,5,Village,5
69.25029834,34.31032090000006,1,مکتب دشتک,0505053,لوگر,2,1,قریه دشتک,5,Village,5
69.05883474000005,34.15596354000005,2,مکتب اناث مغل خيل,0505063,لوگر,3,1,مغل خيل,5,Building,5
69.27870853000006,34.14073265999999,2,مسجد دره,0505064,لوگر,3,1,قریه دره,5,Village,5
68.86439268000001,33.70320742000004,4,مکتب کوتگى,0506071,لوگر,7,3,گدى خيل,5,Building,6
68.90995570000004,33.66324174000004,4,مکتب متوسطه مرکزي ولسوالي,0506072,لوگر,6,2,ولسوالي جوزي,5,Building,6
69.01007298000005,34.01109444000007,6,ليسه عمر فاروق,0501001,لوگر,10,4,مرکز,5,Building,1
68.91264852000005,33.965634070000064,2,مکتب زحقوم خيل,0502034,لوگر,3,1,زحقوم خيل,5,Building,2
68.86682476000003,33.92275255000002,2,مکتب قلعه ممی,0502035,لوگر,3,1,قلعه ممی,5,Building,2
68.89889690000005,33.949151310000026,2,ليسه حضرت بلال,0502038,لوگر,3,1,پل غازى,5,Village,2
68.89852732000001,33.93784771000002,2,مکتب چهلتن,0502039,لوگر,4,2,چهلتن,5,Building,2
69.23789581100003,34.133906135000075,2,مسجد حارو,0505056,لوگر,3,1,قریه برگ,5,Village,5
69.08412778000006,34.20199854000002,3,تعمير سابقه ولسوالى,0505057,لوگر,5,2,محمد آغه,5,Building,5
69.71557287000006,34.177929990000024,6,مکتب چوترا,0507075,لوگر,10,4,چوترا,5,Building,7
70.44074963600006,34.43667380500004,0,لیسه تجربوی,0601002,ننگرهار,8,8,دریمه ناحیه,6,Building,1
70.44017008300003,34.43713718100001,6,پوهنځی تعلیم و تربیه,0601003,ننگرهار,6,0,دریمه ناحیه,6,Building,1
70.46814069200006,34.42862029600004,0,الايي ليسه,0601004,ننگرهار,8,8,څلورمه ناحیه,6,Building,1
70.42533898000003,34.362206520000015,5,جامع جومات,0601012,ننگرهار,8,3,شپږمه ناحیه,6,Building,1
70.44159363000003,34.43075018000005,0,عربانو مکتب,0601022,ننگرهار,7,7,دریمه ناحیه,6,Building,1
70.432748035,34.423495756000065,7,دارلمعلمین,0601023,ننگرهار,7,0,پنځمه ناحیه,6,Building,1
70.46391918000005,34.41656773000004,5,زيړ جومات,0601033,ننگرهار,5,0,څلورمه ناحیه,6,Building,1
70.46371397000004,34.42066270000001,0,کوچيانو جومات,0601034,ننگرهار,5,5,څلورمه ناحیه,6,Building,1
70.52953363000005,34.48965313000006,3,وچ تنګی لیسه,0602060,ننگرهار,4,1,وچ تنګي,6,Village,2
70.52382896000003,34.46278846000004,7,بانډه جومات,0602061,ننگرهار,7,0,بنې ګاه,6,Village,2
70.41955459000006,34.45455709000003,3,بحر آباد ابتدائیه,0602070,ننگرهار,4,1,بحر آباد,6,Village,2
70.45101188000005,34.45362492000003,5,بحرآباد لیسه,0602072,ننگرهار,7,2,بحرآباد,6,Building,2
70.32336954000002,34.41613550000003,5,لیسه فقرالله,0603093,ننگرهار,7,2,کوزسلطان پور,6,Village,3
70.32508733,34.418615550000005,3,لیسه اناث,0603094,ننگرهار,5,2,کوزسلطان پور,6,Village,3
70.56413710000001,34.43055085000002,0,خښی ميدان,0605154,ننگرهار,3,3,خښی,6,Village,5
70.64232085,34.444784590000026,2,سپدري جومات,0605155,ننگرهار,3,1,سپدرى,6,Village,5
69.40983160300003,34.52728213500005,2,مسجد عبدالوهاب,0101532,کابل,3,1,ناحیه 21 ده سبز,1,Building,1
69.08197047600002,34.607128282000055,4,لیسه شهرک طلائی,0101534,کابل,6,2,شهرک طلائی,1,Building,1
69.06573980500005,34.698050200000054,2,مسجد,0106543,کابل,3,1,اسد آباد,1,District,6
69.16411857700005,34.79663944599999,2,مکتب متوسطه مقاومت,0110544,کابل,3,1,قریه بازاری,1,Building,10
69.11076754900004,34.57181986800002,2,مسجد یعقوب,0101523,کابل,3,1,عقب لوای 16,1,Building,1
69.33477342900004,34.51759879600006,2,لیسه غلام صدیق,0101524,کابل,3,1,بلاک ده ارزان قیمت,1,Building,1
69.33524156400004,34.505853510000044,2,لیسه صدیق الله رشتین,0101525,کابل,3,1,بلاک سیزده ارزان قیمت,1,Building,1
69.19982577700004,34.87894823900006,2,مکتب متوسطه جارچی,0114548,کابل,3,1,جارچی,1,Village,14
69.14901622000006,34.83022602500002,2,مکتب متوسطه قلعه حاجی,0114549,کابل,3,1,قلعه حاجی,1,Village,14
69.84414051700001,34.731187849000015,2,مکتب رودبار,0115550,کابل,3,1,رودبار,1,Building,15
62.332258871000064,34.775884096,2,مکتب,3207479,هرات,3,1,جعفر بيگ خراساني,32,Building,7
61.67071436000001,31.948599928000068,2,مکتب سبزگذی,3309252,فراه,3,1,سبزگذی,33,Building,9
69.07062687700004,34.15915876400002,2,مسجد عقب بازار,0505083,لوگر,3,1,بازارواغجان,5,Building,5
70.41276638100003,34.39038983000003,3,مسجد شهرک سیاف,0601508,ننگرهار,4,1,فامیلی های فارم هده,6,Building,1
69.697688548,35.40950574000003,2,مکتب خاتم الانبیا,0804102,پنجشیر,3,1,مرکز خینج،شاه چهره,8,Building,4
69.76226505300006,35.46857603800003,2,مکتب محمد پناه شهید,0804103,پنجشیر,3,1,زریان شهر,8,Building,4
68.83526673300007,36.158274333000044,2,مکتب ابتدایه,0905269,بغلان,3,1,شتر غلت,9,Building,5
67.61692390900002,35.196563586,2,مسجد سموچها,1003172,باميان,3,1,سموج ها,10,Building,3
67.47759380600006,35.12099607400003,2,مسجد کدو خانه,1003173,باميان,3,1,کدوخانه,10,Building,3
66.69439843900004,35.095926872000035,2,منبر پای وچه,1005174,باميان,3,1,سرتوسری,10,Building,5
66.77212139800007,34.370082016000026,2,مدرسه دینی دهن کوهدر,1006181,باميان,3,1,دهن کهدر,10,Building,6
67.13180622200007,34.429049929000016,2,مکتب متوسطه دو آبی,1006182,باميان,3,1,دوآبی مهر,10,Building,6
69.63939773500003,33.83645089200007,2,هده,1308219,پکتيا,3,1,د ماما خیلو کلی,13,Building,8
70.81556626300004,34.61375031000005,2,مسجد,1510122,کنړ,3,1,چمباړی,15,Building,10
70.52415714900005,37.17376339700005,2,لیسه نسوان لایابه,1701283,بدخشان,3,1,لایابه,17,Building,1
70.45896796200002,36.99911941900003,2,نسوان دهدهی ولسوالی,1702290,بدخشان,3,1,درخان,17,Building,2
70.31126046900002,37.344768612000045,2,لیسه بید کلان,1704291,بدخشان,3,1,بید کلان,17,Building,4
70.41824856200002,37.57595879900003,2,مدرسه,1709299,بدخشان,3,1,تیرگران,17,Building,9
70.84315705300007,36.83978797900003,2,نسوان خرنداب,1710300,بدخشان,3,1,خرنداب,17,Building,10
70.25392467800002,37.41933622800007,2,مسجد غضنفر پائین,1713308,بدخشان,3,1,غنغر پایان,17,Building,13
70.21161217700003,36.88242634200001,2,مدرسه وحدت آباد,1715309,بدخشان,3,1,وحدت آباد,17,Building,15
70.78072736200002,36.172689129000034,2,مکتب لاجور شو,1726316,بدخشان,3,1,لاجور شو,17,Building,26
67.96652637600003,35.52390968500001,2,مکتب اناثیه سرخ قلعه,2005100,سمنگان,3,1,چوقورک ده,20,Building,5
67.33915401700004,35.91053305100005,2,مکتب,2006101,سمنگان,3,1,قریه تاقچی,20,Building,6
66.30513294700005,33.97452146900001,2,مسجد,2404176,دایکندی,3,1,تالیج,24,Building,4
66.20487664800001,33.89696286100006,2,مسجد,2404177,دایکندی,3,1,خربید علیا,24,Building,4
65.86892874500003,33.42558173000001,2,مسجد,2406186,دایکندی,3,1,غوله کیسو,24,Building,6
65.69478884700003,33.561571513000025,2,مدرسه,2406187,دایکندی,3,1,کورنگگ,24,Building,6
66.87052795400004,32.171947776,2,کگری مسجد,2601046,زابل,3,1,کگری،امکی,26,Building,1
66.985556188,32.15300389700006,2,مسحد لور کاریز,2601047,زابل,3,1,میرانزائی,26,Building,1
67.00487562500005,31.955573634000068,2,مسجد,2603056,زابل,3,1,عمرزی,26,Building,3
65.36890219700005,36.04374947900003,2,مسجد,2805125,جوزجان,3,1,گردن,28,Village,5
62.87530915600006,34.708394648,2,سنگ لوح مسجد,3102192,بادغيس,3,1,سنگ لوح,31,Building,2
69.82094426400002,33.264825991000045,2,حاجي پير بادشاه کلى جوما,1404180,خوست,3,1,پير باد شاه کلى,14,Building,4
65.24103391100003,35.30547610600005,2,مسجد,2910215,فارياب,3,1,دیوارک,29,Village,10
63.67324660000001,32.61456274000004,2,مکتب ابتایه ذکور قلعه کهنه,3310172,فراه,3,1,قلعه کهنه,33,Village,10
69.22231615400004,35.175362331,2,لیسه تاخمه,0306064,پروان,3,1,تاخمه بابه مردان صاحب,3,Building,6
63.863211312000004,34.71531441500006,1,مسجد شورک,3104080,بادغيس,2,1,شورک حاجی محمد شاه خان,31,Building,4
68.64606711600001,34.91635675400004,1,لیسه نسوان حضرت زینب,0309142,پروان,2,1,دینگک سیل زاده,3,Building,9
69.17511911000007,34.5108701,3,تکيه خانه عمومي,0101013,کابل,5,2,چنداول,1,Building,1
69.13307222000002,34.56950000000005,4,مکتب متوسطه نمبر ١٦,0101244,کابل,7,3,قلعه نجارها,1,Building,1
68.96435500000005,34.54277991000003,2,مکتب متوسطه اوریاخیل,0102417,کابل,4,2,اوريا خيل,1,Building,2
68.94906596000003,34.48005115000006,2,ساحه کوچي ها,0102418,کابل,3,1,چوک ارغندي,1,Village,2
69.11714510000006,34.352292220000024,2,منزل ملک خواني,0103422,کابل,3,1,نونياز,1,Village,3
69.14518153000004,34.416897610000014,2,لیسه ذکور چهارآسیاب,0103423,کابل,3,1,بالا قلعه,1,Building,3
69.20068406200004,34.470105212000064,2,مکتب متوسطه شهید محمد عارف ظریف,0104459,کابل,4,2,ولايتي,1,Building,4
69.31333333000002,34.467500000000015,2,مکتب ابتدائيه کاريز بکر,0104460,کابل,3,1,قريه کاريز بکر,1,Building,4
69.39454217600004,34.64610064100002,1,لیسه نسوان ده سبز خاص,0105472,کابل,2,1,ده سبز خاص,1,Building,5
69.16959117000003,33.55770078000004,5,ابراهیم خیل مکتب,1301006,پکتيا,8,3,ابراهیم خیل,13,Building,1
69.16432346000003,33.63602654000003,4,مکتب ذکور رباط,1301007,پکتيا,4,0,رباط کلی,13,Building,1
69.45204473000005,33.75416709000007,3,مسجد کاریز,1306031,پکتيا,3,0,کاریز,13,Building,6
69.45010404000001,33.75343072000002,0,د کاریز مکتب,1306032,پکتيا,2,2,کاریز,13,Building,6
69.81470407000003,33.80422075000005,0,د ولسوالی مرکزی شفاخانه,1310157,پکتيا,4,4,چمکنی- شهرنو,13,Building,10
69.74202191000003,33.79689135000005,0,د بګیاړ مسجد,1310159,پکتيا,4,4,ټنی، بګیاړ,13,Building,10
69.76232377000007,33.712544720000025,4,د عید گل مسجد,1310160,پکتيا,4,0,منګیاړ کلی,13,Village,10
69.95692123000002,33.31388832000003,3,رسول کور,1401047,خوست,4,1,بانګي باغ,14,Building,1
70.02169062000006,33.350229090000006,3,ډيري مدرسه,1401161,خوست,5,2,ډيري,14,Building,1
69.86801995000005,33.299510640000044,1,د تورې وړى ليسه ديګان,1402085,خوست,2,1,توړه وړۍ,14,Building,2
69.86172060000006,33.32307098000006,1,سيدا جان جومات,1402086,خوست,2,1,د دیگانو کلی سيدا جان جومات,14,Building,2
69.55624660000004,36.74563482000004,3,مکتب ابتدای بولک اورته بز,1801017,تخار,5,2,بولک اورته بز,18,Building,1
69.64108956000004,36.59439838000001,3,مرکز ولسوالی,1806083,تخار,5,2,بیخ کوتل,18,Building,6
66.77677677000007,36.892279260000045,2,مکتب ایلقیچی,2106159,بلخ,3,1,قریه ایلقیچی,21,Building,6
62.14796166000005,34.360071060000024,3,مسجد جامع ابوالولید,3202038,هرات,6,3,ابوالولید,32,Building,2
62.135461035000034,34.344170547000026,3,ليسه گاوبتان,3202039,هرات,5,2,گاوبتان,32,Building,2
62.44484468500007,34.376802157000036,1,مکتب اسلام آباد,3204158,هرات,2,1,قریه اسلام آباد,32,Building,4
62.39578671000002,34.358107320000045,1,مکتب متوسطه پهلوان پیری,3204159,هرات,2,1,قریه پهلوان پیری,32,Building,4
62.317177200000046,34.54668731000001,1,مکتب کورپه,3204163,هرات,3,2,قریه کور په,32,Building,4
