"lon","lat","ps_male","pc_name","pc_code","province","ps_total","district","ps_female","pc_location","iec_prov_id","map_accuracy","iec_district_id"
70.41409324,37.28183873,2,"Naland Clinic - District Office",1704025,"Badakhshan",4,"Yaftal-E-Sufla",2,"Naland",17,"Building",4
70.27127866,37.21973997,3,"Anar Dara School",1704026,"Badakhshan",4,"Yaftal-E-Sufla",1,"Anar Dara",17,"Building",4
70.33566635,37.33960511,1,"Keshtgaah School",1704031,"Badakhshan",3,"Yaftal-E-Sufla",2,"Dasht Shebar",17,"Building",4
70.34956235,37.39818137,2,"Shalakhzar School",1704032,"Badakhshan",3,"Yaftal-E-Sufla",1,"Shalakhzar",17,"Building",4
70.71704087,36.99123999,2,"Tajekan Girls High School",1705077,"Badakhshan",4,"Khash",2,"Tajekan",17,"Building",5
70.7494541,37.02623219,2,"Durkhaan Secondary School",1705078,"Badakhshan",4,"Khash",2,"Durkhaan",17,"Building",5
70.3481802,36.93047356,3,"Madina High School",1707063,"Badakhshan",4,"Darayim",1,"Fazlan Village",17,"Building",7
70.37225426,36.9031265,2,"Naw Abaad Roy Dasht Mosque",1707068,"Badakhshan",3,"Darayim",1,"Sahibuddin House",17,"Building",7
70.47925158,36.85902402,2,"Aarifan High School",1707071,"Badakhshan",3,"Darayim",1,"Bagh Sufi",17,"Building",7
70.52943455,36.84420123,2,"Do-Aab Manji High School",1707072,"Badakhshan",3,"Darayim",1,"Do-Aab",17,"Building",7
70.48580701,37.50666117,2,"Zo School",1709134,"Badakhshan",3,"Yawan",1,"Zo",17,"Building",9
70.50989858,37.52152262,1,"Petaaw School",1709135,"Badakhshan",2,"Yawan",1,"Petaaw",17,"Building",9
70.8390593,36.85327794,2,"Ghulam Mohammad Khar Andab High School",1710084,"Badakhshan",4,"Jurm",2,"Khar Andab",17,"Building",10
70.16815296,37.31107211,2,"Khordakan High School",1713137,"Badakhshan",4,"Shahr-E-Buzurg",2,"Khordakan",17,"Building",13
70.17411809,37.38181749,2,"Kura Been School",1713138,"Badakhshan",3,"Shahr-E-Buzurg",1,"Kura Been",17,"Building",13
70.04925382,37.35579982,1,"Baari Kham",1713143,"Badakhshan",2,"Shahr-E-Buzurg",1,"Baari Kham",17,"Building",13
70.13734916,37.41058833,2,"Chawgani High School",1713144,"Badakhshan",3,"Shahr-E-Buzurg",1,"Chawgani",17,"Building",13
70.17859775,36.82647285,1,"Wakhshi School",1715162,"Badakhshan",2,"Kishm",1,"Wakhshi",17,"Building",15
70.17093583,36.83144968,1,"Khumbak School",1715163,"Badakhshan",2,"Kishm",1,"Khumbak",17,"Building",15
71.140130126,36.688865244,1,"Teer Garan Girls High School",1716098,"Badakhshan",2,"Wardooj",1,"Teer Garan",17,"Building",16
71.54261771,37.77451852,1,"Chansoor Ulya High School",1719221,"Badakhshan",2,"Shighnan",1,"Chansor Ulya",17,"Building",19
70.22138848,37.884655,2,"Sang Aab Mosque",1720238,"Badakhshan",3,"Khwahan",1,"Sang Aab",17,"Building",20
71.52269,36.85506,1,"Yakhdaro School",1723199,"Badakhshan",2,"Eshkashim",1,"Yakhdaro",17,"Building",23
71.4294805,37.06001627,1,"Zeech School",1723200,"Badakhshan",2,"Eshkashim",1,"Zeech",17,"Building",23
71.3891728,36.60264288,1,"Aashor Bek School",1725193,"Badakhshan",2,"Zebak",1,"Zarkhan",17,"Building",25
71.3918012,36.5730477,1,"Dand School",1725194,"Badakhshan",2,"Zebak",1,"Dand Village",17,"Building",25
70.90075681,35.98193043,1,"Shahran Clinic",1726191,"Badakhshan",2,"Kiran Wa Menjan",1,"Shahran",17,"Building",26
70.92810794,38.2738718,3,"Khurkad Madrassa",1727268,"Badakhshan",4,"Darwaz-E-Bala",1,"Khurkad",17,"Village",27
70.567483963,37.453043658,2,"Zard Noor Mosque",1708296,"Badakhshan",3,"Kohistan",1,"Zarnod Bala",17,"Building",8
70.585417967,37.124716072,2,"Makhfi High School",1701285,"Badakhshan",3,"Faiz Abad",1,"Gozar Mahkama",17,"Building",1
70.449294951,37.049150545,2,"Gnda Chasma Secondary High School",1702286,"Badakhshan",3,"Argo",1,"Ganda Cheshma",17,"Building",2
70.179560896,36.970783704,2,"Pista Khor School",1711303,"Badakhshan",3,"Tashkan",1,"Pista Khor",17,"Building",11
70.258990402,36.92515974,2,"Hazrat Abas School",1711304,"Badakhshan",3,"Tashkan",1,"Totak",17,"Village",11
70.036224542,37.476131366,2,"School",1713306,"Badakhshan",3,"Shahr-E-Buzurg",1,"Aspa Khwa",17,"Building",13
70.124401614,37.350399749,2,"Bul Bul Dara Mowque",1713307,"Badakhshan",3,"Shahr-E-Buzurg",1,"Bul Bul Dara!",17,"Building",13
71.058029287,36.87623437,2,"Sar Qalat Mosque",1716311,"Badakhshan",3,"Wardooj",1,"Qalat",17,"Building",16
70.837992583,36.523328995,2,"Primary School",1718314,"Badakhshan",3,"Yamgan",1,"Ta Lolich",17,"Building",18
71.439398524,37.219533004,2,"Gharan Bala High School",1723315,"Badakhshan",3,"Eshkashim",1,"Qaz Deh",17,"Village",23
69.64891581,36.67202229,4,"Khatayan High School",1801002,"Takhar",6,"Taluqan",2,"Khatayan",18,"Building",1
69.6140482,36.71013466,5,"Alfarooq School",1801003,"Takhar",7,"Taluqan",2,"Alfarooq",18,"Building",1
69.6698006,36.7960468,3,"Khwaja Khalil School",1801005,"Takhar",4,"Taluqan",1,"Khwaja Khalil",18,"Building",1
69.53944421,36.73917365,5,"Sayed Abdullah Boys High School",1801006,"Takhar",7,"Taluqan",2,"D03 - Nahia 3",18,"Building",1
69.53416046,36.73622772,5,"Doctar Sayed Hussain High School",1801010,"Takhar",7,"Taluqan",2,"D03 - Nahia 3",18,"Building",1
69.5491905,36.73069365,6,"Abu Usman Boys High School",1801011,"Takhar",9,"Taluqan",3,"D01 - Nahia 1",18,"Building",1
69.3639122,36.74086425,4,"Gul Nazar High School",1801021,"Takhar",6,"Taluqan",2,"Shuhada Qalbaras",18,"Building",1
69.42963423,36.72563101,5,"Aaq Masjid High School",1801022,"Takhar",8,"Taluqan",3,"Aaq Masjid",18,"Building",1
69.59076978,36.7430891,2,"Ganj Ali Beg High School",1801032,"Takhar",4,"Taluqan",2,"Ganj Ali Beg",18,"Building",1
67.09460181,36.68296109,4,"Sayed Ismail Balkhi School",2101023,"Balkh",7,"Mazar-E-Sharif",3,"D05 - Nahia 5",21,"Building",1
67.08301316,36.67879383,3,"Nasaji",2101024,"Balkh",5,"Mazar-E-Sharif",2,"D05 - Nahia 5",21,"Building",1
67.12259213,36.69122549,4,"Khurasan Girls School",2101029,"Balkh",8,"Mazar-E-Sharif",4,"D07 - Nahia 7 Karta-E-Khurasan",21,"Building",1
67.13865026,36.71593479,1,"Ustad Jaahed School",2101030,"Balkh",3,"Mazar-E-Sharif",2,"D07 - Nahia 7 Karta-E-Sulh",21,"Building",1
67.156912832,36.719204918,4,"Shaheed Abdul Ali Mazari Number 2 School",2101041,"Balkh",8,"Mazar-E-Sharif",4,"D10 - Nahia 10 Guzar Ali Chopan",21,"Building",1
67.12696153,36.71042604,3,"Neft O Gas Institute",2101042,"Balkh",6,"Mazar-E-Sharif",3,"D06 - Nahia 6 Gas Institute",21,"Building",1
66.93153895,36.66783093,4,"Bibi Zainab School",2103052,"Balkh",7,"Dehdadi",3,"Kod Wa Barq Familiha",21,"Village",3
66.95107762,36.70424663,2,"Kaka Kot School",2103053,"Balkh",3,"Dehdadi",1,"Kaka Kot Village",21,"Building",3
67.00513582,36.6657706,3,"Ghulam Mohammad Shaheed School",2103056,"Balkh",4,"Dehdadi",1,"Pul Baboo Village",21,"Building",3
66.96611752,36.65728069,2,"Saleh Mohammad School",2103057,"Balkh",4,"Dehdadi",2,"Pusht Bagh",21,"Building",3
66.98563354,36.66921338,2,"Shaikh Abad School",2103062,"Balkh",4,"Dehdadi",2,"Shekh Abad Village",21,"Building",3
67.18882246,36.41572155,2,"Shar Shar Sufla School",2104274,"Balkh",3,"Char Kent",1,"Shar Shar Village",21,"Building",4
66.89287681,36.73866946,2,"Amir Mohammad Tokhi School",2106149,"Balkh",3,"Balkh",1,"Rabat Village",21,"Building",6
66.8982958,36.75115568,2,"Sehat Aama Clinic",2106151,"Balkh",3,"Balkh",1,"District Compound",21,"Building",6
66.94018596,36.8331655,1,"Colombo School",2106162,"Balkh",2,"Balkh",1,"Colombo Village",21,"Building",6
66.91052784,36.90615655,2,"Dewali Maidan School",2106163,"Balkh",3,"Balkh",1,"Dewali Maidan Village",21,"Building",6
66.78835042,36.82595595,1,"Arghandab Mosque",2106173,"Balkh",2,"Balkh",1,"Arghandab Village",21,"Building",6
66.87986969,36.6876157,2,"Oof Maleek School",2106174,"Balkh",3,"Balkh",1,"Oof Maleek Village",21,"Building",6
66.88584901,36.38632024,2,"Bibi Amena School",2107244,"Balkh",3,"Sholgara",1,"Qor Baqa Khana Village",21,"Building",7
66.88643168,36.39942851,1,"Agha Jan School",2107245,"Balkh",2,"Sholgara",1,"Agha Jan Village",21,"Building",7
66.88052238,36.36404936,2,"Ahmad Alkhadroya School",2107250,"Balkh",4,"Sholgara",2,"Baba Ewaz Village",21,"Building",7
66.88051663,36.34903405,2,"Bibi Maryam School",2107251,"Balkh",3,"Sholgara",1,"Sar Asyab Village",21,"Building",7
66.9329974,36.41312523,2,"Qaland Khalili School",2107256,"Balkh",3,"Sholgara",1,"Qaland Khalili Village",21,"Building",7
66.91434837,36.31602631,2,"Ai Latan School",2107257,"Balkh",3,"Sholgara",1,"Ai Latan Village",21,"Building",7
66.88757994,36.39270831,1,"Lal Mohammad Private House",2107273,"Balkh",2,"Sholgara",1,"Qor Baqa Khana",21,"Building",7
66.90842625,36.64142692,2,"Mir Qasim Jan School",2108211,"Balkh",3,"Chimtal",1,"Mir Qasim Jan Village",21,"Building",8
66.94397298,36.59627844,1,"Rabat School",2108232,"Balkh",2,"Chimtal",1,"Rabat Village",21,"Building",8
66.57765352,36.72690038,2,"Nawshahr Alizai Mosque",2108233,"Balkh",3,"Chimtal",1,"Nawshahr Alizai Village",21,"Village",8
66.77331454,37.02582625,2,"Tali Gag School",2109133,"Balkh",3,"Dawlat Abad",1,"Tali Gag Village",21,"Building",9
66.87380091,36.96468585,1,"Hashim Abad Mosque",2109134,"Balkh",2,"Dawlat Abad",1,"Hashim Abad Watani Village",21,"Building",9
66.94331175,37.02871516,1,"Zadiyan School",2109139,"Balkh",2,"Dawlat Abad",1,"Zadiyan Village",21,"Building",9
66.8254389,36.94535127,1,"Bay Mashhad School",2109140,"Balkh",2,"Dawlat Abad",1,"Bay Mashhad Village",21,"Building",9
67.7277756,36.70437375,1,"Khwaja Burhan Girls School",2110079,"Balkh",3,"Khulm",2,"Sarhang",21,"Building",10
67.68690377,36.71153203,1,"Amin Hussain Girls School",2110080,"Balkh",3,"Khulm",2,"Khanqah Mirza Khairuddin",21,"Building",10
66.67056431,36.75380946,1,"Abu Shakoor Balkhi School",2111180,"Balkh",2,"Char Bolak",1,"Aaq Tapa",21,"Building",11
66.62354126,36.89589412,2,"Ahmad Abad School",2111181,"Balkh",3,"Char Bolak",1,"Ahmad Abad Village",21,"Building",11
66.68034754,36.82546374,2,"Arnagha School",2111184,"Balkh",3,"Char Bolak",1,"Arnagha Village",21,"Building",11
66.70254091,36.89436801,1,"Adeena Mosque",2111185,"Balkh",2,"Char Bolak",1,"Aadina Mosque Village",21,"Building",11
66.56485238,36.92522358,1,"Borolok School",2111190,"Balkh",2,"Char Bolak",1,"Borolok Village",21,"Building",11
66.59436644,36.77254882,1,"Badaye Bakhli School",2111191,"Balkh",2,"Char Bolak",1,"Taimorak Village",21,"Building",11
66.70557881,36.76744425,1,"Districts Building",2111201,"Balkh",2,"Char Bolak",1,"Chahar Bolak District Office",21,"Building",11
66.59314553,36.87782087,1,"Mangoli School",2111202,"Balkh",2,"Char Bolak",1,"Mangoli Village",21,"Building",11
66.743505,36.84249054,1,"Jame Mosque",2111206,"Balkh",2,"Char Bolak",1,"Shekh Tash Taimor Village",21,"Building",11
66.74912891,36.78573044,1,"Mula Shaheen Private House",2111207,"Balkh",2,"Char Bolak",1,"Mula Shaheen Village",21,"Building",11
67.32541634,37.17481985,2,"Jirtan School",2112109,"Balkh",3,"Shortepa",1,"Jirtan Village",21,"Building",12
67.21001137,37.20217915,2,"Tashguzar School",2112110,"Balkh",3,"Shortepa",1,"Hazara Toqi Village",21,"Building",12
67.5054935,37.23345408,2,"Tazlaq Secondary School",2113101,"Balkh",3,"Kaldar",1,"Tazlaq Village",21,"Building",13
67.74368254,37.18503166,1,"Haji Wali Private House",2113102,"Balkh",2,"Kaldar",1,"Taza Areekh Village",21,"Building",13
67.7200387,37.19529916,1,"Bozareekh Secondary School",2113105,"Balkh",2,"Kaldar",1,"Boz Areekh Village",21,"Building",13
67.67817135,37.19878578,1,"Kareem Qaryadar Private House",2113106,"Balkh",2,"Kaldar",1,"Qaraja Village",21,"Building",13
66.90077498,36.07968956,2,"Kushenda Bala School",2114290,"Balkh",3,"Kishindeh",1,"Kushenda Bala Village",21,"Building",14
66.92153775,36.15308457,2,"Kushenda Payan School",2114291,"Balkh",3,"Kishindeh",1,"Kushenda Payan Village",21,"Building",14
66.73298013,35.8317105,3,"Abdaalgan Secondary School",2115313,"Balkh",4,"Zari",1,"Banigo Village",21,"Building",15
69.62556305,36.78475052,2,"Ochqadaq",1801033,"Takhar",3,"Taluqan",1,"Ochqadaq",18,"Building",1
69.68538256,36.90286679,1,"Khwaja Lamtoo Mosque",1802038,"Takhar",2,"Hazar Sumuch",1,"Khwaja Lamtoo",18,"Building",2
69.61232873,36.98979419,1,"Qala Mama Ye School",1802039,"Takhar",2,"Hazar Sumuch",1,"Qala Mama Ye",18,"Building",2
69.3418959,36.66492815,5,"Etihad High School",1804062,"Takhar",8,"Bangi",3,"Afaqi",18,"Building",4
69.3587132,36.58588341,2,"Mansoor Shaheed High School",1804063,"Takhar",4,"Bangi",2,"Chala Tash",18,"Building",4
65.926926358,31.426069541,2,"Tbc Clinic",2703086,"Kandahar",3,"Daman",1,"Haji Aziz Village",27,"Village",3
65.32078235,31.44977518,1,"Talgaan Camp",2704175,"Kandahar",2,"Panjwayee",1,"Talgan",27,"Village",4
65.25783581,31.4666463,1,"Shar Ali Camp",2704176,"Kandahar",2,"Panjwayee",1,"Moshan",27,"Village",4
65.45488092,31.54288046,4,"Shamsuddin Kakar School",2704180,"Kandahar",4,"Panjwayee",0,"Panjwayee Markaz",27,"Building",4
65.39819452,31.67175419,1,"6Th Camp School",2705155,"Kandahar",2,"Zhire",1,"Zharee Dasht",27,"Building",5
65.49932066,31.62737545,1,"5Th Camp School",2705156,"Kandahar",2,"Zhire",1,"Zharee Dasht",27,"Village",5
66.43391831,30.96608532,5,"Doctar Mohammad Dawood Private House",2711205,"Kandahar",6,"Spin Boldak",1,"Nawee Village",27,"Building",11
66.41453319,30.98503304,4,"Haji Kamaluddin Private House",2711227,"Kandahar",6,"Spin Boldak",2,"Bilal Abad",27,"Building",11
65.64584103,29.78775459,4,"Sher Shah School",2716196,"Kandahar",7,"Reg",3,"Sher Shah",27,"Village",16
65.07035892,29.58181044,4,"Kaami School",2716197,"Kandahar",6,"Reg",2,"Kaami",27,"Village",16
65.65040373,31.58133525,4,"Zakir Sharif School",2717064,"Kandahar",6,"Dand",2,"D06 - Nahia 6",27,"District",17
65.836688262,31.39352192,4,"Peer Mohammad Private House",2718237,"Kandahar",8,"Takhta Pul",4,"Mirano Village",27,"Village",18
65.712426147,31.477177611,4,"Camp School",2718238,"Kandahar",8,"Takhta Pul",4,"Tajo Khan Village",27,"Village",18
65.79635831,36.53147198,4,"Afghan Tapa High School",2801025,"Jawzjan",6,"Sheberghan",2,"D01 - Nahia 1",28,"Building",1
65.83629619,36.73310635,3,"Chaharshanba Secondary School",2801026,"Jawzjan",5,"Sheberghan",2,"D04 - Nahia 4",28,"Building",1
65.70772241,36.66211309,2,"Lab Jar Khurasan Secondary School",2801027,"Jawzjan",3,"Sheberghan",1,"D02 - Nahia 2",28,"Building",1
65.751975004,36.681679035,2,"Chobash Kalan Secondary School",2801028,"Jawzjan",3,"Sheberghan",1,"D04 - Nahia 4",28,"Building",1
65.75134211,36.60177472,2,"Shakarak Secondary School",2801031,"Jawzjan",3,"Sheberghan",1,"D03 - Nahia 3",28,"Building",1
65.76944668,36.61539363,2,"Hassan Tabeen High School",2801032,"Jawzjan",3,"Sheberghan",1,"D03 - Nahia 3",28,"Building",1
66.10100832,36.88280696,1,"Bakawal Turkmania Mosque",2803118,"Jawzjan",2,"Khanaqa",1,"Bakawal Turkmania",28,"Building",3
66.10836769,36.84241831,2,"Aleek Rabat Secondary School",2803119,"Jawzjan",3,"Khanaqa",1,"Aleek Rabat",28,"Building",3
65.46201696,36.16901708,2,"Choqma Chaqoor School",2805090,"Jawzjan",4,"Qush Tepa",2,"Qosh Taba",28,"Building",5
65.48422199,36.30457647,3,"Jarqadoq School",2805091,"Jawzjan",4,"Qush Tepa",1,"Qosh Taba",28,"Building",5
66.1831244,36.91258154,2,"Aaqcha Girls High School",2807038,"Jawzjan",4,"Aqchah",2,"D01 - Nahia 1",28,"Building",7
66.18906133,36.9065459,2,"Abu Bakr Sediq Mosque",2807039,"Jawzjan",4,"Aqchah",2,"D01 - Nahia 1",28,"Building",7
66.49247092,36.92369511,2,"Bala Mardiyan Boys High School",2808052,"Jawzjan",3,"Faizabad",1,"Bala Mardiyan Village",28,"Building",8
66.38579856,36.82281417,1,"Noor Abad Secondary School",2808053,"Jawzjan",2,"Faizabad",1,"Noor Abad Village",28,"Building",8
66.26745896,36.89846106,2,"Hindukush Primary School",2809063,"Jawzjan",3,"Mardyan",1,"Hindukush",28,"Building",9
66.35597865,37.02487299,1,"Farok Qala Secondary School",2809064,"Jawzjan",2,"Mardyan",1,"Farok Qala",28,"Building",9
66.31164861,36.86096946,1,"Saltaq School",2809068,"Jawzjan",2,"Mardyan",1,"Saltaq Village",28,"Building",9
66.03388355,37.41319326,6,"Makhdoom Qali Faraghi High School",2810080,"Jawzjan",9,"Qarqin",3,"Makhdoom Qali Faraghi",28,"Building",10
66.06893117,37.40445102,3,"Joy Sarai Secondary School",2810081,"Jawzjan",4,"Qarqin",1,"Joy Sarai",28,"Building",10
66.192821144,37.345530283,1,"Kok Secondary School",2810082,"Jawzjan",2,"Qarqin",1,"Shahab Village",28,"Building",10
65.38575476,35.97807055,3,"Darzaab Boys High School",2811096,"Jawzjan",4,"Darzab",1,"District Compound",28,"Building",11
65.39607937,35.97869227,2,"Abu Zar Ghaffari School",2811097,"Jawzjan",3,"Darzab",1,"Mafal",28,"Building",11
65.48009886,36.02757456,2,"Tash Jawaz School",2811102,"Jawzjan",3,"Darzab",1,"Tash Jawaz Village",28,"Building",11
65.76628845,36.64339751,4,"Kok Gunbad Girls High School",2801011,"Jawzjan",6,"Sheberghan",2,"D03 - Nahia 3",28,"Building",1
65.77724422,36.65605427,5,"Arab Khana High School",2801012,"Jawzjan",8,"Sheberghan",3,"D01 - Nahia 1",28,"Building",1
65.79870492,36.65051478,4,"Aalti Khwaja High School",2801020,"Jawzjan",6,"Sheberghan",2,"D01 - Nahia 1",28,"Building",1
65.81236926,36.55976264,3,"Qara Kent Boys High School",2801021,"Jawzjan",5,"Sheberghan",2,"D01 - Nahia 1",28,"Building",1
65.63238222,36.75863461,2,"Chob Bash High School",2802112,"Jawzjan",3,"Khwaja Dukoh",1,"Chob Bash",28,"Building",2
66.16999784,36.869482016,2,"Khanqah Uzbekya Girls High School",2803120,"Jawzjan",3,"Khanaqa",1,"Khanqah Uzbekya",28,"Building",3
66.06001537,37.06251246,2,"Safar Wali Awal School",2804072,"Jawzjan",3,"Mingajik",1,"Safar Wali Awal",28,"Building",4
65.96813097,37.03736691,1,"Qowenli Muhajir School",2804075,"Jawzjan",2,"Mingajik",1,"Qowenli Muhajir",28,"Building",4
66.05047808,36.91876332,2,"Sultan Areegh School",2804076,"Jawzjan",3,"Mingajik",1,"Sultan Areegh",28,"Building",4
65.9458042,37.07302692,1,"Qara-E-Adeek Mosque",2804079,"Jawzjan",2,"Mingajik",1,"Masjid Qara-E-Adeek",28,"Building",4
65.37244852,36.06262223,4,"Sher Bek School",2805088,"Jawzjan",6,"Qush Tepa",2,"Qosh Taba",28,"Building",5
66.22116927,36.88634069,2,"Laghmani Mosque",2807042,"Jawzjan",3,"Aqchah",1,"Laghmani Village",28,"Building",7
66.24548547,36.84677491,1,"Yandagh Areegh Mosque",2807043,"Jawzjan",2,"Aqchah",1,"Yandagh Areegh",28,"Building",7
65.7747411,36.65930437,5,"General Abdul Rashid Dostam High School",2801004,"Jawzjan",8,"Sheberghan",3,"D01 - Nahia 1",28,"Building",1
65.7574523,36.68300868,4,"Zokoor Yaka Bagh Boys High School",2801005,"Jawzjan",7,"Sheberghan",3,"D04 - Nahia 4",28,"Building",1
66.15835072,36.91780844,3,"Yangee Areegh Turkmania Boys High School",2807044,"Jawzjan",5,"Aqchah",2,"Yangee Areegh",28,"Building",7
66.15488049,36.88841852,3,"Besh Kapa Surkh School",2807045,"Jawzjan",4,"Aqchah",1,"Besh Kapa Surkh",28,"Building",7
66.45631585,36.82390554,2,"Shaheed Latifa Habibi Girls High School",2808049,"Jawzjan",4,"Faizabad",2,"Sanseez Village",28,"Building",8
66.46061417,36.787783,2,"Shisha Khana Boys High School",2808054,"Jawzjan",3,"Faizabad",1,"Shisha Khana Arabia Village",28,"Building",8
66.52927959,36.84811135,1,"Memleek Secondary School",2808055,"Jawzjan",2,"Faizabad",1,"Memleek Village",28,"Building",8
66.5648053,36.80236166,1,"Koshgak Girls High School",2808056,"Jawzjan",2,"Faizabad",1,"Koshgak Village",28,"Building",8
66.50101108,36.77338453,2,"Garjak Boys Secondary School",2808057,"Jawzjan",3,"Faizabad",1,"Garjak Village",28,"Building",8
66.41299969,36.86140732,1,"Nasrat Abad Secondary School",2808059,"Jawzjan",2,"Faizabad",1,"Nasrat Abad Village",28,"Building",8
66.26003749,36.94693523,3,"Jangal Areegh Secondary School",2809061,"Jawzjan",5,"Mardyan",2,"Jangal Areegh Village",28,"Building",9
66.23539951,37.0109254,1,"Cheleek Ganj Secondary School",2809066,"Jawzjan",2,"Mardyan",1,"Cheleek Ganj Village",28,"Building",9
65.5214442,36.09054113,1,"Aqsaay School",2811106,"Jawzjan",2,"Darzab",1,"Aqsaay",28,"Village",11
65.375782515,35.979389936,1,"Turkman Qadoq School",2811107,"Jawzjan",2,"Darzab",1,"Darzaab",28,"Building",11
66.459936302,36.855724596,2,"Char Bagh High School",2808126,"Jawzjan",3,"Faizabad",1,"Chahar Bagh",28,"Building",8
64.73979583,35.94856963,3,"Sar Balaq School",2901008,"Faryab",5,"Maimana",2,"D09 - Nahia 9",29,"Building",1
64.77917882,35.91522957,5,"Abu Muslim Khurasani Madrassa",2901009,"Faryab",5,"Maimana",0,"D03 - Nahia 3",29,"Building",1
64.77063459,35.92529673,5,"Maimana Agriculture Vocational High School",2901014,"Faryab",5,"Maimana",0,"D03 - Nahia 3",29,"Building",1
64.80351784,35.90736653,3,"Deh Sayedan Girls High School",2901015,"Faryab",5,"Maimana",2,"D06 - Nahia 6",29,"Building",1
64.66497137,36.03524103,3,"Khwaja Namosi Boys School",2902018,"Faryab",3,"Pashtun Kot",0,"Khwaja Namosi",29,"Village",2
69.84615913,36.84483707,3,"Mir Hassan Nawan Secondary School",1807094,"Takhar",5,"Kalafgan",2,"Nawan",18,"Building",7
69.97050021,36.8640258,3,"Hazrat Khalid High School",1807095,"Takhar",4,"Kalafgan",1,"Char Toot",18,"Building",7
69.944982,36.774088,4,"Kalafgaan Girls High School",1807097,"Takhar",5,"Kalafgan",1,"Markaz Shahr",18,"Building",7
69.85475268,36.73146449,2,"Abu Ubaida High School",1807098,"Takhar",4,"Kalafgan",2,"Aaq Balaq",18,"Building",7
69.86498245,36.46439723,3,"Chaman Khasdah",1808084,"Takhar",5,"Farkhar",2,"Khasdah",18,"Building",8
69.9306241,36.57470223,2,"Qaneyat Shaheed High School",1808085,"Takhar",4,"Farkhar",2,"Aardeshan",18,"Building",8
69.92886236,36.36854362,2,"Lazhdah High School",1808087,"Takhar",3,"Farkhar",1,"Lazhdah",18,"Building",8
70.05710539,36.34733375,2,"Mushtan School",1808088,"Takhar",3,"Farkhar",1,"Mushtan",18,"Building",8
69.81275315,36.62571112,1,"Makhdoom Abdullah Shaheed School",1808090,"Takhar",2,"Farkhar",1,"Koraani",18,"Building",8
69.76858488,36.58058602,2,"Nahr Aab Madrassa",1808091,"Takhar",3,"Farkhar",1,"Nahr Aab",18,"Building",8
69.83752346,37.245334,3,"Faiz Abad Primary School",1810108,"Takhar",4,"Rustaq",1,"Sayed Abad",18,"Building",10
