لباک,14408,389584,64811,329,904,59107,248220,3530,3962,838,1466,787159
1718254,23,706,495,2,1,189,19,2,3,3,20,1463
1,11,194,173,2,1,34,9,0,2,1,9,436
2,12,262,144,0,0,49,4,2,1,0,9,483
3,0,125,88,0,0,53,3,0,0,1,1,271
4,0,125,90,0,0,53,3,0,0,1,1,273
1718255,0,1070,96,0,0,18,0,2,0,0,0,1186
1,0,498,88,0,0,12,0,1,0,0,0,599
2,0,572,8,0,0,6,0,1,0,0,0,587
1718257,326,815,283,0,0,230,49,6,3,0,1,1713
1,94,260,116,0,0,93,12,5,2,0,1,583
2,151,232,69,0,0,63,18,1,1,0,0,535
3,81,323,98,0,0,74,19,0,0,0,0,595
1718258,76,870,219,0,0,37,1,2,0,0,0,1205
1,8,274,23,0,0,18,1,1,0,0,0,325
2,5,350,44,0,0,11,0,0,0,0,0,410
3,63,246,152,0,0,8,0,1,0,0,0,470
1718259,145,1327,372,0,0,244,37,1,0,0,0,2126
1,8,364,108,0,0,35,12,0,0,0,0,527
2,39,360,45,0,0,138,9,1,0,0,0,592
3,12,345,49,0,0,26,16,0,0,0,0,448
4,86,258,170,0,0,45,0,0,0,0,0,559
1718314,38,885,22,0,2,34,4,0,0,0,0,985
1,8,177,5,0,1,7,2,0,0,0,0,200
2,7,177,4,0,0,7,0,0,0,0,0,195
3,23,531,13,0,1,20,2,0,0,0,0,590
1719213,0,729,347,1,10,6,654,5,0,3,2,1757
1,0,238,107,0,1,3,220,4,0,1,1,575
2,0,241,120,1,3,2,218,1,0,1,0,587
3,0,250,120,0,6,1,216,0,0,1,1,595
1719214,3,419,648,0,2,2,1230,12,1,0,10,2327
1,2,103,226,0,0,0,250,3,0,0,4,588
2,1,112,135,0,0,1,330,6,0,0,2,587
3,0,114,129,0,2,1,327,1,1,0,3,578
4,0,90,158,0,0,0,323,2,0,0,1,574
1719215,1,944,228,2,2,2,328,1,0,0,22,1530
1,1,348,94,0,0,0,119,0,0,0,21,583
2,0,246,67,1,1,0,128,0,0,0,0,443
3,0,350,67,1,1,2,81,1,0,0,1,504
1719216,1,245,42,2,1,0,377,3,0,1,0,672
1,0,71,5,1,1,0,93,1,0,0,0,172
2,0,73,22,1,0,0,120,1,0,1,0,218
3,1,101,15,0,0,0,164,1,0,0,0,282
1719217,0,174,38,0,3,0,233,2,0,0,1,451
1,0,57,8,0,2,0,66,1,0,0,0,134
2,0,58,14,0,0,0,59,0,0,0,1,132
3,0,59,16,0,1,0,108,1,0,0,0,185
1719218,0,357,177,0,3,0,691,3,0,2,1,1234
1,0,103,38,0,1,0,139,1,0,0,0,282
2,0,88,57,0,2,0,188,2,0,1,0,338
3,0,90,44,0,0,0,170,0,0,0,1,305
4,0,76,38,0,0,0,194,0,0,1,0,309
1719219,0,316,179,0,6,0,434,3,0,3,1,942
1,0,106,69,0,1,0,114,2,0,1,0,293
2,0,67,57,0,1,0,115,0,0,1,0,241
3,0,143,53,0,4,0,205,1,0,1,1,408
1719220,2,131,177,1,0,0,242,1,1,3,2,560
1,1,53,52,1,0,0,65,0,0,0,2,174
2,1,37,54,0,0,0,57,1,0,1,0,151
3,0,41,71,0,0,0,120,0,1,2,0,235
1719221,0,91,114,0,0,2,189,3,2,1,0,402
1,0,38,58,0,0,1,76,0,1,1,0,175
2,0,53,56,0,0,1,113,3,1,0,0,227
1720238,3,620,205,0,3,49,56,1,0,0,1,938
1,2,331,96,0,1,37,18,1,0,0,0,486
2,1,289,109,0,2,12,38,0,0,0,1,452
1720239,2,612,291,1,3,67,66,5,1,2,1,1051
1,1,166,54,0,1,24,28,1,0,2,0,277
2,0,161,58,0,1,23,13,1,1,0,1,259
3,1,285,179,1,1,20,25,3,0,0,0,515
1720240,0,183,230,2,3,26,32,6,1,1,1,485
1,0,95,113,1,2,23,15,2,1,0,0,252
2,0,88,117,1,1,3,17,4,0,1,1,233
1720241,3,564,23,0,0,39,29,1,0,1,1,661
1,0,136,5,0,0,13,8,0,0,0,1,163
2,2,145,13,0,0,11,17,1,0,1,0,190
3,1,283,5,0,0,15,4,0,0,0,0,308
1720242,1,720,4,0,0,7,11,0,0,0,0,743
2,1,278,1,0,0,7,8,0,0,0,0,295
3,0,198,0,0,0,0,3,0,0,0,0,201
4,0,244,3,0,0,0,0,0,0,0,0,247
1720243,0,494,58,0,0,1,12,0,0,0,0,565
1,0,124,19,0,0,0,5,0,0,0,0,148
2,0,154,21,0,0,1,5,0,0,0,0,181
3,0,216,18,0,0,0,2,0,0,0,0,236
1720244,0,101,12,0,0,142,5,0,0,0,1,261
1,0,30,5,0,0,85,0,0,0,0,1,121
2,0,71,7,0,0,57,5,0,0,0,0,140
1720245,0,1022,16,0,0,34,67,3,0,0,0,1142
1,0,544,16,0,0,30,7,1,0,0,0,598
2,0,478,0,0,0,4,60,2,0,0,0,544
1721246,1,526,106,1,1,28,67,8,0,0,1,739
1,0,185,41,0,0,13,19,4,0,0,1,263
2,0,243,37,1,1,14,38,4,0,0,0,338
3,1,98,28,0,0,1,10,0,0,0,0,138
1721247,0,352,254,0,0,27,18,2,0,1,2,656
1,0,154,42,0,0,12,2,0,0,0,2,212
2,0,138,52,0,0,12,8,1,0,1,0,212
3,0,35,98,0,0,3,3,1,0,0,0,140
4,0,25,62,0,0,0,5,0,0,0,0,92
1721248,0,454,128,0,0,16,6,0,0,0,0,604
1,0,151,32,0,0,5,3,0,0,0,0,191
2,0,192,51,0,0,11,2,0,0,0,0,256
3,0,111,45,0,0,0,1,0,0,0,0,157
1721249,5,468,314,0,0,576,2,2,2,2,5,1376
1,0,121,64,0,0,160,2,2,0,0,2,351
2,5,151,91,0,0,179,0,0,1,0,2,429
3,0,196,159,0,0,237,0,0,1,2,1,596
1721250,1,1020,240,0,0,233,4,5,0,1,1,1505
1,0,383,36,0,0,172,0,0,0,0,0,591
2,0,268,34,0,0,35,4,1,0,0,1,343
3,1,369,170,0,0,26,0,4,0,1,0,571
1721251,0,403,167,1,0,498,1,3,1,0,0,1074
1,0,194,98,1,0,185,1,1,1,0,0,481
3,0,209,69,0,0,313,0,2,0,0,0,593
1721252,0,420,177,0,0,13,2,0,0,1,0,613
1,0,236,102,0,0,8,2,0,0,1,0,349
2,0,184,75,0,0,5,0,0,0,0,0,264
1722261,5,1474,101,1,1,37,131,7,1,1,2,1761
1,1,456,45,1,0,21,47,1,1,1,0,574
2,3,538,20,0,0,3,31,1,0,0,2,598
3,1,480,36,0,1,13,53,5,0,0,0,589
1722262,22,1372,63,0,0,316,4,2,1,0,0,1780
1,18,365,28,0,0,180,0,2,0,0,0,593
2,4,473,26,0,0,93,3,0,1,0,0,600
3,0,534,9,0,0,43,1,0,0,0,0,587
1722264,2,497,462,0,4,4,180,0,1,3,0,1153
1,1,250,211,0,2,4,113,0,0,0,0,581
2,1,247,251,0,2,0,67,0,1,3,0,572
1722266,0,165,11,1,1,0,139,2,0,1,0,320
1,0,72,4,1,1,0,110,1,0,0,0,189
2,0,93,7,0,0,0,29,1,0,1,0,131
1722267,0,65,24,1,3,0,25,0,0,0,0,118
1,0,50,0,1,0,0,14,0,0,0,0,65
2,0,15,24,0,3,0,11,0,0,0,0,53
1723196,1,199,25,3,9,6,255,4,2,0,6,510
1,1,129,18,2,2,4,125,2,2,0,3,288
2,0,70,7,1,7,2,130,2,0,0,3,222
1723197,9,485,123,2,11,29,618,8,0,7,6,1298
1,2,185,40,0,3,12,275,4,0,2,1,524
2,4,156,28,2,2,13,206,0,0,4,2,417
3,3,144,55,0,6,4,137,4,0,1,3,357
1723198,1,507,136,5,4,8,717,15,1,6,4,1404
1,0,110,30,1,1,1,142,2,1,1,1,290
2,0,166,44,3,0,5,246,3,0,2,1,470
3,1,231,62,1,3,2,329,10,0,3,2,644
1723199,1,182,76,1,3,1,454,3,1,0,1,723
1,1,117,55,0,2,1,238,3,0,0,1,418
2,0,65,21,1,1,0,216,0,1,0,0,305
1723200,1,106,13,0,0,0,179,3,0,0,0,302
1,0,63,10,0,0,0,92,1,0,0,0,166
2,1,43,3,0,0,0,87,2,0,0,0,136
1723201,0,84,9,1,2,0,242,0,1,1,2,342
1,0,52,4,0,1,0,127,0,1,1,2,188
2,0,32,5,1,1,0,115,0,0,0,0,154
1723202,0,356,70,0,1,12,302,7,0,2,9,759
1,0,229,37,0,0,11,155,5,0,0,8,445
2,0,127,33,0,1,1,147,2,0,2,1,314
1723315,0,212,25,0,3,0,166,1,0,0,0,407
1,0,68,11,0,1,0,63,1,0,0,0,144
2,0,39,6,0,0,0,42,0,0,0,0,87
3,0,105,8,0,2,0,61,0,0,0,0,176
1724276,0,373,131,0,1,33,186,0,0,1,0,725
1,0,101,10,0,1,14,52,0,0,1,0,179
2,0,140,109,0,0,2,72,0,0,0,0,323
3,0,132,12,0,0,17,62,0,0,0,0,223
1724277,0,894,33,0,1,15,33,3,0,0,0,979
1,0,569,9,0,0,8,18,1,0,0,0,605
2,0,325,24,0,1,7,15,2,0,0,0,374
1724278,2,855,180,0,1,42,67,20,7,5,0,1179
1,1,377,85,0,0,14,8,10,7,2,0,504
2,0,101,10,0,1,14,51,0,0,1,0,178
3,1,377,85,0,0,14,8,10,0,2,0,497
1724279,1,293,51,0,1,35,0,0,0,0,0,381
2,1,293,51,0,1,35,0,0,0,0,0,381
1724280,0,594,19,1,0,19,3,0,0,0,1,637
1,0,328,15,1,0,17,2,0,0,0,1,364
2,0,266,4,0,0,2,1,0,0,0,0,273
1724281,0,134,25,0,0,2,253,1,0,0,0,415
1,0,57,4,0,0,2,123,1,0,0,0,187
2,0,77,21,0,0,0,130,0,0,0,0,228
1724282,0,568,11,0,0,82,2,0,0,0,0,663
1,0,238,10,0,0,53,2,0,0,0,0,303
2,0,330,1,0,0,29,0,0,0,0,0,360
1725192,1,375,183,1,4,7,342,16,1,4,0,934
1,1,239,72,0,2,7,188,13,0,2,0,524
2,0,136,111,1,2,0,154,3,1,2,0,410
1725193,0,252,154,2,2,4,186,4,0,0,1,605
1,0,169,82,1,2,4,84,2,0,0,1,345
2,0,83,72,1,0,0,102,2,0,0,0,260
1725194,0,218,60,0,6,3,151,0,0,0,0,438
2,0,218,60,0,6,3,151,0,0,0,0,438
1725195,2,230,73,5,4,0,179,8,0,34,1,536
1,2,163,73,3,3,0,93,3,0,1,1,342
2,0,67,0,2,1,0,86,5,0,33,0,194
1726189,0,237,96,0,1,44,7,0,1,1,1,388
1,0,145,2,0,1,39,2,0,0,1,1,191
2,0,92,94,0,0,5,5,0,1,0,0,197
1726190,0,341,4,0,1,128,366,0,0,0,1,841
1,0,171,4,0,0,55,231,0,0,0,0,461
2,0,170,0,0,1,73,135,0,0,0,1,380
1726191,0,167,128,0,0,5,203,9,0,0,1,513
1,0,116,49,0,0,3,62,9,0,0,1,240
2,0,51,79,0,0,2,141,0,0,0,0,273
1726316,0,145,2,0,1,39,2,0,0,1,1,191
1,0,145,2,0,1,39,2,0,0,1,1,191
1727268,2,1789,18,0,0,174,55,4,0,1,1,2044
1,2,404,5,0,0,40,22,1,0,0,0,474
2,0,531,4,0,0,40,7,3,0,0,0,585
3,0,486,4,0,0,72,11,0,0,0,0,573
4,0,368,5,0,0,22,15,0,0,1,1,412
1727269,18,1324,24,0,1,98,32,3,0,0,0,1500
1,9,510,10,0,0,29,23,2,0,0,0,583
2,8,366,4,0,0,41,3,0,0,0,0,422
3,1,448,10,0,1,28,6,1,0,0,0,495
1727270,2,852,18,0,0,60,19,0,2,0,0,953
1,2,466,9,0,0,37,4,0,1,0,0,519
2,0,386,9,0,0,23,15,0,1,0,0,434
1727271,2,736,80,0,0,57,46,1,0,0,0,922
1,1,165,30,0,0,17,16,1,0,0,0,230
2,1,129,18,0,0,14,12,0,0,0,0,174
3,0,442,32,0,0,26,18,0,0,0,0,518
1727272,2,1270,127,0,1,15,27,8,0,0,0,1450
1,1,332,90,0,1,10,10,7,0,0,0,451
2,1,376,16,0,0,4,4,1,0,0,0,402
3,0,562,21,0,0,1,13,0,0,0,0,597
1727273,10,938,65,0,0,49,128,3,0,0,3,1196
1,0,249,13,0,0,25,79,2,0,0,0,368
2,10,296,10,0,0,10,1,0,0,0,0,327
3,0,393,42,0,0,14,48,1,0,0,3,501
1727274,0,794,27,0,0,23,4,6,0,0,0,854
1,0,325,2,0,0,10,2,1,0,0,0,340
2,0,469,25,0,0,13,2,5,0,0,0,514
1727275,2,503,3,0,0,20,2,1,0,0,0,531
1,0,192,0,0,0,6,0,0,0,0,0,198
2,2,153,3,0,0,14,2,1,0,0,0,175
3,0,158,0,0,0,0,0,0,0,0,0,158
1728203,1,370,76,1,1,12,254,0,1,0,2,718
1,0,220,29,0,1,8,135,0,1,0,1,395
2,1,150,47,1,0,4,119,0,0,0,1,323
1728204,1,95,30,1,0,18,209,3,1,1,1,360
1,1,61,14,1,0,11,125,3,0,1,0,217
2,0,34,16,0,0,7,84,0,1,0,1,143
1728205,0,308,116,0,5,43,685,7,1,3,2,1170
1,0,106,34,0,0,19,183,4,0,0,1,347
2,0,95,22,0,1,9,180,2,1,0,1,311
3,0,107,60,0,4,15,322,1,0,3,0,512
1728206,1,84,25,1,3,33,406,2,0,2,1,558
1,1,61,17,1,1,22,204,2,0,1,0,310
2,0,23,8,0,2,11,202,0,0,1,1,248
1728207,1,32,7,0,2,5,615,2,1,0,0,665
1,0,26,5,0,1,3,340,2,1,0,0,378
2,1,6,2,0,1,2,275,0,0,0,0,287
1728208,0,219,9,2,3,1,188,9,1,3,4,439
1,0,121,7,1,3,1,100,5,1,3,1,243
2,0,98,2,1,0,0,88,4,0,0,3,196
1728209,0,556,0,0,0,0,42,0,0,0,0,598
1,0,342,0,0,0,0,29,0,0,0,0,371
2,0,214,0,0,0,0,13,0,0,0,0,227
1728210,0,162,8,1,0,69,511,2,0,0,0,753
1,0,112,4,0,0,26,275,2,0,0,0,419
2,0,50,4,1,0,43,236,0,0,0,0,334
1728211,0,68,53,1,1,5,474,1,0,3,0,606
1,0,38,20,0,0,3,197,0,0,2,0,260
2,0,30,33,1,1,2,277,1,0,1,0,346
1728212,0,366,25,1,4,65,433,4,0,1,0,899
1,0,191,5,1,2,36,236,2,0,1,0,474
2,0,175,20,0,2,29,197,2,0,0,0,425
بایراف,605,77633,6508,179,1053,4277,173225,708,1573,419,381,266561
2901001,11,516,71,0,3,30,2516,3,7,1,2,3160
1,3,112,13,0,0,5,428,2,0,0,0,563
2,1,72,14,0,0,8,380,0,0,0,2,477
3,3,67,14,0,0,4,288,0,1,0,0,377
4,3,94,8,0,0,10,384,0,2,0,0,501
5,0,34,5,0,0,1,418,1,0,0,0,459
6,1,53,7,0,0,1,323,0,0,0,0,385
7,0,84,10,0,3,1,295,0,4,1,0,398
2901002,5,435,54,2,5,37,2673,5,44,1,3,3264
1,0,47,4,0,0,12,423,1,5,0,2,494
2,1,61,9,1,0,8,465,0,10,0,0,555
3,0,33,8,0,1,1,531,1,11,0,1,587
4,0,44,4,0,2,5,517,1,7,0,0,580
5,3,194,18,1,1,9,156,2,0,0,0,384
6,0,11,3,0,0,2,62,0,0,0,0,78
7,1,45,8,0,1,0,519,0,11,1,0,586
2901003,2,102,12,0,2,10,1658,3,5,1,2,1797
1,0,28,6,0,0,7,467,2,1,0,1,512
2,0,19,3,0,0,3,371,1,3,0,0,400
3,2,29,0,0,2,0,367,0,0,1,1,402
4,0,26,3,0,0,0,453,0,1,0,0,483
2901004,5,414,172,1,11,19,1310,6,4,5,5,1952
1,0,157,60,0,6,7,359,2,1,0,2,594
2,2,75,41,1,1,2,298,2,3,3,1,429
3,2,91,40,0,1,5,301,2,0,2,0,444
4,1,91,31,0,3,5,352,0,0,0,2,485
2901005,0,400,42,5,19,9,1498,5,3,7,4,1992
1,0,80,10,0,3,3,275,4,1,1,0,377
2,0,98,8,2,4,6,362,1,0,2,1,484
3,0,93,10,3,5,0,281,0,0,4,1,397
4,0,66,2,0,7,0,276,0,2,0,2,355
5,0,63,12,0,0,0,304,0,0,0,0,379
2901006,2,138,28,0,6,14,1710,7,17,2,1,1925
1,0,30,7,0,1,3,367,4,3,1,0,416
2,0,27,7,0,3,1,534,2,4,1,0,579
3,2,28,6,0,0,8,331,0,6,0,1,382
4,0,33,4,0,2,0,292,1,3,0,0,335
5,0,20,4,0,0,2,186,0,1,0,0,213
2901007,19,671,235,4,9,106,1744,12,8,7,4,2819
1,5,143,53,1,1,21,354,2,2,2,0,584
2,4,153,45,2,5,28,345,2,3,1,0,588
3,4,120,51,0,1,18,370,6,2,1,0,573
4,0,153,40,1,2,26,362,2,0,1,2,589
5,6,102,46,0,0,13,313,0,1,2,2,485
2901008,0,97,6,6,8,7,1433,3,16,3,1,1580
1,0,35,2,1,2,3,410,1,6,2,0,462
2,0,31,4,2,3,4,376,2,8,0,0,430
3,0,5,0,1,0,0,102,0,1,1,0,110
4,0,26,0,2,3,0,545,0,1,0,1,578
2901009,3,304,35,1,374,22,806,2,1,4,3,1555
1,3,98,11,1,1,7,323,0,0,4,1,449
2,0,66,0,0,0,4,256,1,0,0,0,327
3,0,69,13,0,373,7,0,1,1,0,1,465
4,0,71,11,0,0,4,227,0,0,0,1,314
2901010,3,294,41,0,1,26,1696,0,10,1,4,2076
1,0,68,18,0,0,8,448,0,8,0,0,550
2,2,74,9,0,0,6,429,0,0,0,4,524
3,1,96,6,0,1,5,478,0,1,1,0,589
4,0,56,8,0,0,7,341,0,1,0,0,413
2901011,2,144,32,0,7,2,1075,0,2,0,3,1267
1,1,37,8,0,0,0,228,0,0,0,2,276
2,0,29,4,0,2,0,182,0,1,0,0,218
3,0,37,10,0,0,0,321,0,0,0,1,369
4,1,41,10,0,5,2,344,0,1,0,0,404
2901012,0,146,35,0,1,19,1828,1,4,0,1,2035
1,0,6,4,0,0,7,98,0,0,0,0,115
2,0,39,5,0,0,1,385,0,1,0,0,431
3,0,29,9,0,0,0,492,0,1,0,0,531
4,0,44,8,0,1,5,304,1,1,0,1,365
5,0,28,9,0,0,6,549,0,1,0,0,593
2901013,12,714,225,1,9,80,1291,5,8,3,4,2352
1,5,167,60,0,2,27,318,1,2,0,0,582
2,3,188,52,1,4,27,289,1,3,1,3,572
3,2,185,67,0,0,17,309,2,3,2,0,587
4,1,155,39,0,3,5,346,1,0,0,1,551
5,1,19,7,0,0,4,29,0,0,0,0,60
2901014,0,123,25,0,0,22,1512,1,46,0,1,1730
1,0,36,7,0,0,6,501,0,15,0,0,565
2,0,40,6,0,0,12,418,1,18,0,0,495
3,0,28,6,0,0,4,395,0,8,0,1,442
4,0,19,6,0,0,0,198,0,5,0,0,228
2901015,2,173,24,3,3,18,1559,3,3,20,2,1810
1,1,64,10,0,2,8,492,0,2,0,1,580
2,1,49,4,0,1,10,447,1,0,0,1,514
3,0,41,9,2,0,0,500,2,1,20,0,575
4,0,19,1,1,0,0,120,0,0,0,0,141
2901016,3,1253,69,6,10,39,1157,9,8,4,14,2572
1,1,241,9,1,3,15,205,1,1,2,2,481
2,0,36,1,0,0,0,65,0,0,0,0,102
3,1,235,17,0,2,8,217,4,2,0,3,489
4,0,266,19,0,0,3,271,1,2,0,1,563
5,0,309,7,3,1,5,242,1,2,1,2,573
6,1,166,16,2,4,8,157,2,1,1,6,364
2901199,4,333,23,4,12,29,1766,6,33,3,4,2217
1,1,83,7,3,5,11,410,0,11,1,0,532
2,2,103,7,0,2,14,431,5,10,1,4,579
3,1,75,5,0,2,3,470,1,8,0,0,565
4,0,72,4,1,3,1,455,0,4,1,0,541
2901209,2,378,69,6,4,19,1081,6,3,5,3,1576
1,1,132,22,1,2,8,280,1,1,1,0,449
2,0,111,13,3,2,0,397,3,2,2,3,536
3,1,100,19,1,0,11,356,1,0,2,0,491
4,0,35,15,1,0,0,48,1,0,0,0,100
2902017,2,15,2,0,0,10,1067,0,8,1,0,1105
1,2,13,1,0,0,2,573,0,7,0,0,598
2,0,2,1,0,0,8,494,0,1,1,0,507
2902021,1,4,1,3,1,0,529,29,65,0,26,659
1,1,3,1,3,0,0,475,19,38,0,26,566
2,0,1,0,0,1,0,54,10,27,0,0,93
2902022,2,435,22,0,1,17,15,0,415,1,0,908
1,2,114,19,0,1,12,11,0,271,0,0,430
2,0,321,3,0,0,5,4,0,144,1,0,478
2902024,0,766,263,0,0,51,21,0,0,0,0,1101
1,0,483,0,0,0,31,17,0,0,0,0,531
2,0,283,263,0,0,20,4,0,0,0,0,570
2902025,6,1006,47,1,1,51,1,1,71,2,2,1189
1,0,493,31,1,1,0,0,1,71,0,2,600
2,6,513,16,0,0,51,1,0,0,2,0,589
2902026,0,1028,124,0,0,42,2,0,0,0,0,1196
1,0,510,67,0,0,21,2,0,0,0,0,600
2,0,518,57,0,0,21,0,0,0,0,0,596
2902027,1,0,878,0,0,29,263,0,0,1,0,1172
1,0,0,479,0,0,0,121,0,0,0,0,600
2,1,0,399,0,0,29,142,0,0,1,0,572
2902028,6,84,216,0,0,6,282,0,0,1,0,595
1,0,0,0,0,0,0,0,0,0,0,0,0
2,6,84,216,0,0,6,282,0,0,1,0,595
2902029,0,1008,150,0,0,77,540,1,2,0,0,1778
1,0,330,0,0,0,60,200,0,0,0,0,590
2,0,300,50,0,0,16,230,0,2,0,0,598
3,0,378,100,0,0,1,110,1,0,0,0,590
2902030,3,68,9,0,9,6,1919,0,2,1,0,2017
1,0,4,0,0,0,1,71,0,0,0,0,76
2,0,27,4,0,4,1,549,0,1,0,0,586
3,0,13,1,0,1,0,560,0,0,0,0,575
4,0,2,0,0,0,1,188,0,0,0,0,191
5,3,22,4,0,4,3,551,0,1,1,0,589
2902031,1,161,9,4,6,6,1238,4,11,4,4,1448
1,1,78,4,1,2,3,453,0,2,0,3,547
2,0,36,4,1,1,3,274,2,3,1,1,326
3,0,47,1,2,3,0,511,2,6,3,0,575
2902032,0,491,33,0,0,3,668,2,0,3,0,1200
1,0,233,24,0,0,3,340,0,0,0,0,600
2,0,258,9,0,0,0,328,2,0,3,0,600
2902033,2,115,21,0,1,5,848,2,0,0,1,995
1,2,54,21,0,1,5,509,1,0,0,1,594
2,0,61,0,0,0,0,339,1,0,0,0,401
2902034,0,138,4,0,1,0,352,0,0,0,0,495
2,0,138,4,0,1,0,352,0,0,0,0,495
2902035,0,195,2,0,4,0,436,0,2,0,0,639
1,0,98,1,0,2,0,221,0,1,0,0,323
2,0,97,1,0,2,0,215,0,1,0,0,316
2902036,0,250,3,0,0,35,900,0,0,11,0,1199
1,0,150,0,0,0,0,445,0,0,5,0,600
2,0,100,3,0,0,35,455,0,0,6,0,599
2902037,34,936,214,5,2,35,552,10,9,2,0,1799
1,2,147,23,2,0,8,147,1,1,2,0,333
2,1,139,19,0,2,4,126,2,2,0,0,295
3,17,300,62,3,0,14,190,0,6,0,0,592
4,14,350,110,0,0,9,89,7,0,0,0,579
2902038,0,440,0,0,0,0,755,0,0,0,0,1195
1,0,200,0,0,0,0,399,0,0,0,0,599
2,0,240,0,0,0,0,356,0,0,0,0,596
2902039,0,495,56,0,0,1,300,8,0,0,0,860
1,0,151,7,0,0,0,107,7,0,0,0,272
2,0,344,49,0,0,1,193,1,0,0,0,588
2902040,2,766,15,0,0,61,193,2,0,0,0,1039
1,1,374,0,0,0,31,58,0,0,0,0,464
2,1,392,15,0,0,30,135,2,0,0,0,575
2902041,1,146,138,0,0,2,20,1,0,1,0,309
1,1,146,138,0,0,2,20,1,0,1,0,309
2902042,0,399,0,0,0,0,789,0,0,0,0,1188
1,0,200,0,0,0,0,400,0,0,0,0,600
2,0,199,0,0,0,0,389,0,0,0,0,588
2902043,0,676,2,0,0,9,494,0,0,0,0,1181
1,0,376,2,0,0,8,198,0,0,0,0,584
2,0,300,0,0,0,1,296,0,0,0,0,597
2902044,0,959,0,0,0,30,90,8,0,0,0,1087
1,0,450,0,0,0,14,30,4,0,0,0,498
2,0,509,0,0,0,16,60,4,0,0,0,589
2902045,0,917,0,0,0,19,246,4,0,0,0,1186
1,0,406,0,0,0,3,183,0,0,0,0,592
2,0,511,0,0,0,16,63,4,0,0,0,594
2902046,0,154,51,0,3,0,1579,0,9,3,0,1799
1,0,100,35,0,0,0,464,0,0,0,0,599
2,0,49,0,0,0,0,550,0,0,1,0,600
3,0,5,16,0,3,0,565,0,9,2,0,600
2902049,1,183,46,1,2,6,665,0,113,1,1,1019
1,1,76,41,0,2,1,358,0,70,1,0,550
2,0,107,5,1,0,5,307,0,43,0,1,469
2902051,4,473,47,1,4,20,1510,7,4,6,4,2080
1,2,372,39,1,1,5,155,6,3,0,1,585
2,2,55,0,0,1,14,498,0,0,2,0,572
3,0,31,6,0,0,1,523,0,1,3,3,568
4,0,9,1,0,2,0,242,1,0,1,0,256
5,0,6,1,0,0,0,92,0,0,0,0,99
2902052,0,682,8,0,0,4,661,2,0,0,2,1359
1,0,188,3,0,0,3,250,0,0,0,0,444
2,0,181,1,0,0,1,158,0,0,0,2,343
3,0,313,4,0,0,0,253,2,0,0,0,572
2902053,1,937,93,1,1,40,84,1,41,0,0,1199
1,1,433,66,0,0,21,58,1,20,0,0,600
2,0,504,27,1,1,19,26,0,21,0,0,599
2902201,9,1,1,0,0,3,1122,5,10,0,6,1157
1,9,1,1,0,0,3,560,5,10,0,6,595
2,0,0,0,0,0,0,562,0,0,0,0,562
2902202,1,219,0,0,4,0,691,0,256,2,2,1175
1,1,53,0,0,1,0,336,0,189,1,0,581
2,0,166,0,0,3,0,355,0,67,1,2,594
2903054,0,17,0,0,0,6,2621,3,0,0,2,2649
1,0,0,0,0,0,0,278,3,0,0,1,282
2,0,4,0,0,0,0,592,0,0,0,1,597
3,0,8,0,0,0,5,580,0,0,0,0,593
4,0,5,0,0,0,0,589,0,0,0,0,594
5,0,0,0,0,0,1,582,0,0,0,0,583
2903055,1,288,5,2,2,1,920,5,6,1,5,1236
1,0,96,4,0,0,0,215,2,1,0,3,321
2,0,89,0,2,2,1,244,2,2,0,2,344
3,1,103,1,0,0,0,461,1,3,1,0,571
2903056,2,342,10,0,3,3,137,13,0,1,0,511
1,1,137,7,0,3,3,36,2,0,1,0,190
2,1,138,3,0,0,0,66,11,0,0,0,219
3,0,67,0,0,0,0,35,0,0,0,0,102
2903057,11,218,25,2,10,36,1441,3,9,2,4,1761
1,0,51,10,0,0,0,500,0,0,0,4,565
2,0,68,10,0,8,8,505,0,0,0,0,599
3,11,99,5,2,2,28,436,3,9,2,0,597
2903058,1,112,9,0,0,18,2017,2,4,0,0,2163
1,0,52,5,0,0,11,518,0,1,0,0,587
2,0,35,3,0,0,7,387,1,1,0,0,434
3,1,7,1,0,0,0,544,1,2,0,0,556
4,0,18,0,0,0,0,568,0,0,0,0,586
2903059,6,104,28,0,0,7,2395,4,28,1,4,2577
1,2,21,7,0,0,4,562,2,0,0,0,598
2,1,52,13,0,0,2,508,2,6,0,3,587
3,0,12,1,0,0,1,207,0,3,0,0,224
4,0,2,1,0,0,0,586,0,6,0,0,595
5,3,17,6,0,0,0,532,0,13,1,1,573
2903060,1,1037,44,1,6,18,182,8,3,2,4,1306
1,0,210,14,0,0,10,39,2,0,0,0,275
2,0,270,15,0,0,4,54,0,0,0,2,345
3,1,206,9,0,0,2,21,1,1,0,0,241
4,0,351,6,1,6,2,68,5,2,2,2,445
2903061,3,49,1,0,3,2,1108,1,1,2,0,1170
1,2,16,1,0,0,2,554,1,1,2,0,579
2,1,33,0,0,3,0,554,0,0,0,0,591
2903062,4,91,4,2,2,5,1066,1,2,0,5,1182
1,3,25,2,2,2,2,546,0,2,0,5,589
2,1,66,2,0,0,3,520,1,0,0,0,593
2903210,0,41,2,0,3,1,1599,0,0,0,0,1646
1,0,22,0,0,1,0,577,0,0,0,0,600
2,0,4,1,0,0,1,506,0,0,0,0,512
3,0,15,1,0,2,0,516,0,0,0,0,534
