votes,ps,ﺭﺩﻧﺟ,ﯽﻫﺩﻳﺃﺭ ﺯﮐﺭﻣ ﻡﺎﻧ,pc_code,ﺕﻳﻻﻭ,audit_number
600,3,ﻪﻧﺎﻧﺯ,ﻑﻳﻧﺣ ﺩﻣﺣﻣ ﻥﺍﻭﺳﻧ ﺏﺗﮑﻣ,914280,ﻥﻼﻐﺑ,155
600,3,ﻪﻧﺎﻧﺯ,ﺩﺟﺳﻣ,915281,ﻥﻼﻐﺑ,156
600,2,ﻪﻧﺍﺩﺭﻣ,ﺩﺍﺩ ﻼﻋ یﻭﻟﻭﻣ ﺩﺟﺳﻣ,905069,ﻥﻼﻐﺑ,157
600,1,ﻪﻧﺍﺩﺭﻣ,ﻪﻧﻳﺁ ﯽﺑ ﯽﺑ ﻝﻳﺧ ﺭﻣﻋ ﺏﺗﮑﻣ,901037,ﻥﻼﻐﺑ,158
600,1,ﻪﻧﺍﺩﺭﻣ,ﻩﺭﻗ ﻪﺗﺷﭘ  ﻪﺳﺭﺩﻣ,911165,ﻥﻼﻐﺑ,159
600,2,ﻪﻧﺍﺩﺭﻣ,ﻪﻳﺋﺍﺩﺗﺑﺍ ﺏﺗﮑﻣ,909196,ﻥﻼﻐﺑ,160
600,3,ﻪﻧﺎﻧﺯ,ﻪﻳﺋﺍﺩﺗﺑﺍ ﺏﺗﮑﻣ,909196,ﻥﻼﻐﺑ,161
600,3,ﻪﻧﺎﻧﺯ,ﺥﺎﺷﻭﺭﻏ ﻥﺎﺧ ﺩﻳﻔﺳ ﻪﻳﺭﻗ,901017,ﻥﻼﻐﺑ,162
600,1,ﻪﻧﺍﺩﺭﻣ,ﻩﺭﺍﺯﻫ یﺎﺳ ﻪﻁﺳﻭﺗﻣ ﺏﺗﮑﻣ,910150,ﻥﻼﻐﺑ,163
600,3,ﻪﻧﺎﻧﺯ,ﮓﻧﺳ یﺭﻭﻏ ﺏﺗﮑﻣ,909190,ﻥﻼﻐﺑ,164
600,1,ﻪﻧﺍﺩﺭﻣ,ﺭﺷﺭﺷ ﺏﺗﮑﻣ,910154,ﻥﻼﻐﺑ,165
600,2,ﻪﻧﺍﺩﺭﻣ,ﺎﻫ ﯽﻠﺗ ﺏﺗﮑﻣ,904141,ﻥﻼﻐﺑ,166
600,1,ﻪﻧﺍﺩﺭﻣ,چﻭ ﯽﺋﺍﺩﺗﺑﺍ ﺏﺗﮑﻣ,913215,ﻥﻼﻐﺑ,167
600,1,ﻪﻧﺍﺩﺭﻣ,ﯽﻠﻔﺳ ﻡﺭﻳ ﻪﺳﺭﺩﻣ,909199,ﻥﻼﻐﺑ,168
600,3,ﻪﻧﺎﻧﺯ,ﯽﻠﻔﺳ ﻡﺭﻳ ﻪﺳﺭﺩﻣ,909199,ﻥﻼﻐﺑ,169
600,4,ﻪﻧﺎﻧﺯ,ﯽﻠﻔﺳ ﻡﺭﻳ ﻪﺳﺭﺩﻣ,909199,ﻥﻼﻐﺑ,170
599,1,ﻪﻧﺍﺩﺭﻣ,ﻭﺯﺭﺎﻧ ﻕﺣﻟﺍﺩﺑﻋ ﺏﺗﮑﻣ,913213,ﻥﻼﻐﺑ,171
599,2,ﻪﻧﺍﺩﺭﻣ,ﺩﻳﻬﺷ ﻕﺍﺯﺭﻟﺍﺩﺑﻋ ﻪﺳﻳﻟ,901026,ﻥﻼﻐﺑ,172
599,1,ﻪﻧﺍﺩﺭﻣ,ﺩﻳﻬﺷ ﻥﻣﻭﻣﻟﺍﺩﺑﻋ ﺏﺗﮑﻣ,910155,ﻥﻼﻐﺑ,173
599,2,ﻪﻧﺍﺩﺭﻣ,ﻪﺑﻳﻁﻗ ﻡﺎﻣﺍ ﻪﺳﺭﺩﻣ,908185,ﻥﻼﻐﺑ,174
599,1,ﻪﻧﺍﺩﺭﻣ,ﺏﻳﺎﻋ ﻪﺑﺎﺑ ﻪﻁﺳﻭﺗﻣ ﺏﺗﮑﻣ,910162,ﻥﻼﻐﺑ,175
599,3,ﻪﻧﺎﻧﺯ,ﮏﻓﺭﺑ ﻪﻁﺳﻭﺗﻣ ﺏﺗﮑﻣ,911170,ﻥﻼﻐﺑ,176
599,1,ﻪﻧﺍﺩﺭﻣ,ﻥﺎﻬﺷ ﺕﺷﺩ ﺩﺟﺳﻣ,915257,ﻥﻼﻐﺑ,177
599,2,ﻪﻧﺎﻧﺯ,ﻥﺎﻬﺷ ﺕﺷﺩ ﺩﺟﺳﻣ,915257,ﻥﻼﻐﺑ,178
599,2,ﻪﻧﺍﺩﺭﻣ,ﻥﻼﮐ ﻩﺩ ﻪﺳﺭﺩﻣ,913254,ﻥﻼﻐﺑ,179
599,2,ﻪﻧﺎﻧﺯ,ﺭﻳﻣ ﻩﺩ ﺩﺟﺳﻣ,915219,ﻥﻼﻐﺑ,180
599,2,ﻪﻧﺎﻧﺯ,ﻝﺗ ﻥﺩﺭﮔ ﺏﺗﮑﻣ,913217,ﻥﻼﻐﺑ,181
599,2,ﻪﻧﺎﻧﺯ,ﻪﺑﺁ ﻡﺭﮔ ﺏﺗﮑﻣ,913216,ﻥﻼﻐﺑ,182
599,3,ﻪﻧﺍﺩﺭﻣ,ﻭﺭﺎﻏ ﺭﻭﮐﺯ ﻪﺳﻳﻟ,914224,ﻥﻼﻐﺑ,183
599,1,ﻪﻧﺍﺩﺭﻣ,ﺭﺫﮔ ﺏﺗﮑﻣ,913207,ﻥﻼﻐﺑ,184
599,1,ﻪﻧﺍﺩﺭﻣ,ﻥﺎﺧ ﻡﻠﻋ ﺩﻣﺣﻣ ﯽﺟﺎﺣ ﺩﺟﺳﻣ,915223,ﻥﻼﻐﺑ,185
599,1,ﻪﻧﺍﺩﺭﻣ,ﺩﻳﻬﺷ ﷲ ﺩﻳﻣﺣ ﻪﺳﻳﻟ,909194,ﻥﻼﻐﺑ,186
599,3,ﻪﻧﺎﻧﺯ,ﺩﻳﻬﺷ ﷲ ﺩﻳﻣﺣ ﻪﺳﻳﻟ,909194,ﻥﻼﻐﺑ,187
599,1,ﻪﻧﺍﺩﺭﻣ,ﻝﻳﺧ ﺕﻣﻫ ﺩﺟﺳﻣ,905236,ﻥﻼﻐﺑ,188
599,2,ﻪﻧﺍﺩﺭﻣ,ﺏﺁﺭﺟ ﻪﻁﺳﻭﺗﻣ ﺏﺗﮑﻣ,914225,ﻥﻼﻐﺑ,189
599,3,ﻪﻧﺎﻧﺯ,ﻝﺿﺎﻓ ﯽﺟﺎﺣ ﻥﻼﮐ یﻭﺟ ﺏﺗﮑﻣ,904243,ﻥﻼﻐﺑ,190
599,2,ﻪﻧﺍﺩﺭﻣ,ﻪﻔﻳﻠﺧ ﺩﺟﺳﻣ,910156,ﻥﻼﻐﺑ,191
599,1,ﻪﻧﺍﺩﺭﻣ,ﺎﻳﻟﻭﺍ ﻪﺟﺍﻭﺧ ﻊﻣﺎﺟ ﺩﺟﺳﻣ,909252,ﻥﻼﻐﺑ,192
599,2,ﻪﻧﺍﺩﺭﻣ,ﻥﺍﺭﺟﻫ ﻪﺟﺍﻭﺧ ﻪﻳﺋﺍﺩﺗﺑﺍ ﺏﺗﮑﻣ,909195,ﻥﻼﻐﺑ,193
599,3,ﻪﻧﺎﻧﺯ,ﮓﻧﺳ ﻪﻟﻭﻠﮐ ﺩﺟﺳﻣ,911279,ﻥﻼﻐﺑ,194
599,1,ﻪﻧﺍﺩﺭﻣ,ﮏﺟﻧﮐ ﻪﻁﺳﻭﺗﻣ ﺏﺗﮑﻣ,913205,ﻥﻼﻐﺑ,195
599,1,ﻪﻧﺍﺩﺭﻣ,ﻪﻣﺷﭼ ﻡﻳﺭﻣ ﺩﺟﺳﻣ,910159,ﻥﻼﻐﺑ,196
599,2,ﻪﻧﺍﺩﺭﻣ,ﻪﻣﺷﭼ ﻡﻳﺭﻣ ﺩﺟﺳﻣ,910159,ﻥﻼﻐﺑ,197
599,1,ﻪﻧﺍﺩﺭﻣ,ﺭﻬﺷ ﻥﺎﻳﻣ ﻪﺳﻳﻟ ﺏﺗﮑﻣ,913209,ﻥﻼﻐﺑ,198
599,1,ﻪﻧﺍﺩﺭﻣ,ﻑﻳﻧﺣ ﺩﻣﺣﻣ ﻥﺍﻭﺳﻧ ﺏﺗﮑﻣ,914280,ﻥﻼﻐﺑ,199
599,4,ﻪﻧﺎﻧﺯ,ﻪﻳﻧﺎﻣﻌﻧ ﻪﺳﺭﺩﻣ,911164,ﻥﻼﻐﺑ,200
599,3,ﻪﻧﺎﻧﺯ,ﻩﺭﻗ ﻪﺗﺷﭘ  ﻪﺳﺭﺩﻣ,911165,ﻥﻼﻐﺑ,201
599,1,ﻪﻧﺍﺩﺭﻣ,ﻪﻳﺋﺍﺩﺗﺑﺍ ﺏﺗﮑﻣ,909196,ﻥﻼﻐﺑ,202
599,2,ﻪﻧﺎﻧﺯ,ﺭﻳﻣ ﻪﻌﻠﻗ ﻪﻳﺋﺍﺩﺗﺑﺍ ﺏﺗﮑﻣ,913256,ﻥﻼﻐﺑ,203
599,4,ﻪﻧﺎﻧﺯ,ﻩﺭﺍﺯﻫ یﺎﺳ ﻪﻁﺳﻭﺗﻣ ﺏﺗﮑﻣ,910150,ﻥﻼﻐﺑ,204
599,1,ﻪﻧﺍﺩﺭﻣ,ﯽﭼﺳ ﻪﻁﺳﻭﺗﻣ ﺏﺗﮑﻣ,913255,ﻥﻼﻐﺑ,205
599,2,ﻪﻧﺎﻧﺯ,ﯽﭼﺳ ﻪﻁﺳﻭﺗﻣ ﺏﺗﮑﻣ,913255,ﻥﻼﻐﺑ,206
599,4,ﻪﻧﺎﻧﺯ,ﻝﻳﺧ ﯽﻫﺎﺷ ﻪﻁﺳﻭﺗﻣ ﺏﺗﮑﻣ,905051,ﻥﻼﻐﺑ,207
599,1,ﻪﻧﺍﺩﺭﻣ,ﻩﺭﺩﻧﻳﺷ  ﺏﺗﮑﻣ,904142,ﻥﻼﻐﺑ,208
599,3,ﻪﻧﺎﻧﺯ,چﺭﻣ ﯽﮕﻧﺗ ﺙﺎﻧﺍ ﺏﺗﮑﻣ,910161,ﻥﻼﻐﺑ,209
599,2,ﻪﻧﺎﻧﺯ,ﺵﻣﺭﺗ ﻊﻣﺎﺟ ﺩﺟﺳﻣ,911172,ﻥﻼﻐﺑ,210
599,2,ﻪﻧﺎﻧﺯ,یﺯﺎﻏ ﺭﻳﻣ ﻝﺗ ﺏﺗﮑﻣ,908188,ﻥﻼﻐﺑ,211
599,2,ﻪﻧﺎﻧﺯ,چﻭ ﯽﺋﺍﺩﺗﺑﺍ ﺏﺗﮑﻣ,913215,ﻥﻼﻐﺑ,212
599,1,ﻪﻧﺍﺩﺭﻣ,ﺭﻭﻫﺎﻳ  ﺩﺟﺳﻣ,914226,ﻥﻼﻐﺑ,213
599,2,ﻪﻧﺍﺩﺭﻣ,ﺭﻭﻫﺎﻳ  ﺩﺟﺳﻣ,914226,ﻥﻼﻐﺑ,214
599,1,ﻪﻧﺍﺩﺭﻣ,ﻩﺭﺩﺷﻭﺧﺭﻭﮐﺯ ﺏﺗﮑﻣ,913206,ﻥﻼﻐﺑ,215
599,1,ﻪﻧﺍﺩﺭﻣ,ﻥﺎﭘﺳﺍ ﺩﺭﺯ ﻊﻣﺎﺟ ﺩﺟﺳﻣ,909191,ﻥﻼﻐﺑ,216
600,2,ﻪﻧﺍﺩﺭﻣ,ﻪﻧﻬﮐ ﺭﺍﺯﺎﺑ ﺏﺗﮑﻣ,2115307,ﺦﻠﺑ,217
600,2,ﻪﻧﺎﻧﺯ,چﻭﻠﺑ ﻪﺗﺳﭘ ﺏﺗﮑﻣ,2115314,ﺦﻠﺑ,218
599,3,ﻪﻧﺎﻧﺯ,ﻪﻧﻬﮐ ﺭﺍﺯﺎﺑ ﺏﺗﮑﻣ,2115307,ﺦﻠﺑ,219
600,1,ﻪﻧﺍﺩﺭﻣ,ﺭﺑﺎﺑ ﻪﻁﺳﻭﺗﻣ ﺏﺗﮑﻣ,310129,ﻥﺍﻭﺭﭘ,220
600,2,ﻪﻧﺎﻧﺯ,טﻧոﺭﺗ ﻪﻧﻭﻧﺎﮐﺩ ﻥﺎﺟ ﺩﻣﺣﺍ,1310161,ﺎﻳﺗﮑﭘ,221
600,2,ﻪﻧﺍﺩﺭﻣ,ﺏﺗﮑﻣ ﻭﻠﻳﺧ ﺩﻣﺣﺍ ﺩ,1307074,ﺎﻳﺗﮑﭘ,222
600,4,ﻪﻧﺍﺩﺭﻣ,ﺏﺗﮑﻣ ﻭﻠﻳﺧ ﺩﻣﺣﺍ ﺩ,1307074,ﺎﻳﺗﮑﭘ,223
600,5,ﻪﻧﺎﻧﺯ,ﺏﺗﮑﻣ ﻭﻠﻳﺧ ﺩﻣﺣﺍ ﺩ,1307074,ﺎﻳﺗﮑﭘ,224
600,1,ﻪﻧﺎﻧﺯ,ﻩﺭﺟﻫ ﻥﺎﺧ ﺏﺟﻋ,1309171,ﺎﻳﺗﮑﭘ,225
600,2,ﻪﻧﺎﻧﺯ,ﻩﺭﺟﻫ ﻥﺎﺧ ﺏﺟﻋ,1309171,ﺎﻳﺗﮑﭘ,226
600,1,ﻪﻧﺍﺩﺭﻣ,ﮏﻳﻧﻳﻠﮐ ﻭﻳךﻧﺳ ﯽﻠﻋ ﺩ,1307215,ﺎﻳﺗﮑﭘ,227
600,2,ﻪﻧﺍﺩﺭﻣ,ﮏﻳﻧﻳﻠﮐ ﻭﻳךﻧﺳ ﯽﻠﻋ ﺩ,1307215,ﺎﻳﺗﮑﭘ,228
600,3,ﻪﻧﺎﻧﺯ,ﮏﻳﻧﻳﻠﮐ ﻭﻳךﻧﺳ ﯽﻠﻋ ﺩ,1307215,ﺎﻳﺗﮑﭘ,229
600,2,ﻪﻧﺎﻧﺯ,ﻪﺳﺭﺩﻣ ﻡﺍﻭډﻧﺍ ﺩ,1313048,ﺎﻳﺗﮑﭘ,230
600,3,ﻪﻧﺍﺩﺭﻣ,ﺏﺗﮑﻣ ﻪﻁﺳﻭﺗﻣ ﻡﺍﻭډﻧﺍ,1313047,ﺎﻳﺗﮑﭘ,231
600,4,ﻪﻧﺎﻧﺯ,ﺏﺗﮑﻣ ﻪﻁﺳﻭﺗﻣ ﻡﺍﻭډﻧﺍ,1313047,ﺎﻳﺗﮑﭘ,232
600,1,ﻪﻧﺎﻧﺯ,ﺩﺟﺳﻣ ﻡﺍﺭﺍ ﺩ,1312145,ﺎﻳﺗﮑﭘ,233
600,2,ﻪﻧﺎﻧﺯ,ﺩﺟﺳﻣ ﻡﺍﺭﺍ ﺩ,1312145,ﺎﻳﺗﮑﭘ,234
600,1,ﻪﻧﺍﺩﺭﻣ,טﻧոﺭﺗ ﻥﺎﮐﻭﺩ ﷲﺩﺳﺍ,1309174,ﺎﻳﺗﮑﭘ,235
600,2,ﻪﻧﺍﺩﺭﻣ,טﻧոﺭﺗ ﻥﺎﮐﻭﺩ ﷲﺩﺳﺍ,1309174,ﺎﻳﺗﮑﭘ,236
600,1,ﻪﻧﺍﺩﺭﻣ,ﺏﺗﮑﻣ ﻭﻠﻳﺧ ﻭﻠﺑﺎﺑ,1310168,ﺎﻳﺗﮑﭘ,237
600,1,ﻪﻧﺎﻧﺯ,ﺏﺗﮑﻣ ﻭﻠﻳﺧ ﻭﺑﺎﺑ,1310169,ﺎﻳﺗﮑﭘ,238
600,3,ﻪﻧﺎﻧﺯ,ﺏﺗﮑﻣ ﻭﻠﻳﺧ ﻭﺑﺎﺑ,1310169,ﺎﻳﺗﮑﭘ,239
600,4,ﻪﻧﺎﻧﺯ,ﺏﺗﮑﻣ ﻭﻠﻳﺧ ﻭﺑﺎﺑ,1310169,ﺎﻳﺗﮑﭘ,240
600,1,ﻪﻧﺎﻧﺯ,ﺩﺟﺳﻣ ړﺎﻳךﺑ ﺩ,1310159,ﺎﻳﺗﮑﭘ,241
600,1,ﻪﻧﺍﺩﺭﻣ,ﺏﺗﮑﻣ ړﺎﻳךﺑ ﺩ,1310158,ﺎﻳﺗﮑﭘ,242
600,3,ﻪﻧﺍﺩﺭﻣ,ﺏﺗﮑﻣ ړﺎﻳךﺑ ﺩ,1310158,ﺎﻳﺗﮑﭘ,243
600,4,ﻪﻧﺍﺩﺭﻣ,ﺏﺗﮑﻣ ړﺎﻳךﺑ ﺩ,1310158,ﺎﻳﺗﮑﭘ,244
600,1,ﻪﻧﺍﺩﺭﻣ,ﺏﺗﻛﻣ ﻲיﺭﻭﺑ,1302218,ﺎﻳﺗﮑﭘ,245
600,2,ﻪﻧﺎﻧﺯ,ﺏﺗﻛﻣ ﻲיﺭﻭﺑ,1302218,ﺎﻳﺗﮑﭘ,246
600,3,ﻪﻧﺍﺩﺭﻣ,ﺏﺗﻛﻣ ﻲיﺭﻭﺑ,1302218,ﺎﻳﺗﮑﭘ,247
600,1,ﻪﻧﺎﻧﺯ,ﺩﺟﺳﻣ ﯽﻠﮐ ﻭﮔﺭﭼ,1312147,ﺎﻳﺗﮑﭘ,248
600,2,ﻪﻧﺎﻧﺯ,ﺩﺟﺳﻣ ﯽﻠﮐ ﻭﮔﺭﭼ,1312147,ﺎﻳﺗﮑﭘ,249
600,1,ﻪﻧﺍﺩﺭﻣ,ﻪﺳﺭﺩﻣ یﺭﺎﻧﻳﭼ ﺩ,1309178,ﺎﻳﺗﮑﭘ,250
600,2,ﻪﻧﺍﺩﺭﻣ,ﻪﺳﺭﺩﻣ یﺭﺎﻧﻳﭼ ﺩ,1309178,ﺎﻳﺗﮑﭘ,251
600,3,ﻪﻧﺍﺩﺭﻣ,ﻪﺳﺭﺩﻣ یﺭﺎﻧﻳﭼ ﺩ,1309178,ﺎﻳﺗﮑﭘ,252
600,4,ﻪﻧﺎﻧﺯ,ﻪﺳﺭﺩﻣ یﺭﺎﻧﻳﭼ ﺩ,1309178,ﺎﻳﺗﮑﭘ,253
600,1,ﻪﻧﺎﻧﺯ,ﺩﺟﺳﻣ ﺭﺎﻧﭼ,1310167,ﺎﻳﺗﮑﭘ,254
600,1,ﻪﻧﺍﺩﺭﻣ,یﺎﮐړﺭﻭﭼ ﺩﺟﺳﻣ,1313051,ﺎﻳﺗﮑﭘ,255
600,2,ﻪﻧﺍﺩﺭﻣ,یﺎﮐړﺭﻭﭼ ﺩﺟﺳﻣ,1313051,ﺎﻳﺗﮑﭘ,256
600,4,ﻪﻧﺍﺩﺭﻣ,یﺎﮐړﺭﻭﭼ ﺩﺟﺳﻣ,1313051,ﺎﻳﺗﮑﭘ,257
600,2,ﻪﻧﺎﻧﺯ,یﺎﮐړﺭﻭﭼ ﺏﺗﮑﻣ,1313052,ﺎﻳﺗﮑﭘ,258
600,1,ﻪﻧﺍﺩﺭﻣ,ﺩﺟﺳﻣ ﻱﺩﻧﺭﺩ ﺩ,1309209,ﺎﻳﺗﮑﭘ,259
600,2,ﻪﻧﺎﻧﺯ,ﺩﺟﺳﻣ ﻱﺩﻧﺭﺩ ﺩ,1309209,ﺎﻳﺗﮑﭘ,260
600,1,ﻪﻧﺍﺩﺭﻣ,ﺏﺗﮑﻣ ﻁﺳﻭﺗﻣ טﻧﺭﺩ ﺩ,1311181,ﺎﻳﺗﮑﭘ,261
600,2,ﻪﻧﺍﺩﺭﻣ,ﺏﺗﮑﻣ ﻁﺳﻭﺗﻣ טﻧﺭﺩ ﺩ,1311181,ﺎﻳﺗﮑﭘ,262
600,3,ﻪﻧﺍﺩﺭﻣ,ﺏﺗﮑﻣ ﻁﺳﻭﺗﻣ טﻧﺭﺩ ﺩ,1311181,ﺎﻳﺗﮑﭘ,263
600,1,ﻪﻧﺎﻧﺯ,ﺩﺟﺳﻣ ﻭﻠﻳﺧ ﺕﻟﻭﺩ ﺩ,1308141,ﺎﻳﺗﮑﭘ,264
600,2,ﻪﻧﺎﻧﺯ,ﺩﺟﺳﻣ ﻭﻠﻳﺧ ﺕﻟﻭﺩ ﺩ,1308141,ﺎﻳﺗﮑﭘ,265
600,1,ﻪﻧﺎﻧﺯ,ﻪﻧﺎﺧﺎﻔﺷ یﺯﮐﺭﻣ ﯽﻟﺍﻭﺳﻟﻭ ﺩ,1310157,ﺎﻳﺗﮑﭘ,266
600,2,ﻪﻧﺎﻧﺯ,ﻪﻧﺎﺧﺎﻔﺷ یﺯﮐﺭﻣ ﯽﻟﺍﻭﺳﻟﻭ ﺩ,1310157,ﺎﻳﺗﮑﭘ,267
600,3,ﻪﻧﺎﻧﺯ,ﻪﻧﺎﺧﺎﻔﺷ یﺯﮐﺭﻣ ﯽﻟﺍﻭﺳﻟﻭ ﺩ,1310157,ﺎﻳﺗﮑﭘ,268
600,3,ﻪﻧﺎﻧﺯ,ﺭﻳﻣﻌﺗ ﯽﻟﺍﻭﺳﻟﻭ,1305130,ﺎﻳﺗﮑﭘ,269
600,1,ﻪﻧﺍﺩﺭﻣ,ﺭﻳﻣﻌﺗ ﯽﻟﺍﻭﺳﻟﻭ,1312144,ﺎﻳﺗﮑﭘ,270
600,3,ﻪﻧﺍﺩﺭﻣ,ﺭﻳﻣﻌﺗ ﯽﻟﺍﻭﺳﻟﻭ,1312144,ﺎﻳﺗﮑﭘ,271
600,1,ﻪﻧﺍﺩﺭﻣ,ﺩﺟﺳﻣ یﺩﻭﺩ,1312223,ﺎﻳﺗﮑﭘ,272
600,3,ﻪﻧﺎﻧﺯ,ﺩﺟﺳﻣ یﺩﻭﺩ,1312223,ﺎﻳﺗﮑﭘ,273
600,2,ﻪﻧﺍﺩﺭﻣ,ﻪﺗ ﺎﺷ ﻪﻧﻭﻧﺎﮐﻭﺩ یﺭﺧﻓ,1305128,ﺎﻳﺗﮑﭘ,274
600,3,ﻪﻧﺎﻧﺯ,ﻪﺗ ﺎﺷ ﻪﻧﻭﻧﺎﮐﻭﺩ یﺭﺧﻓ,1305128,ﺎﻳﺗﮑﭘ,275
600,1,ﻪﻧﺍﺩﺭﻣ,ﺏﺗﮑﻣ ﺎﺑﺎﺑ ﺭﻳﻘﻓ ﺩ,1307070,ﺎﻳﺗﮑﭘ,276
600,2,ﻪﻧﺍﺩﺭﻣ,ﺏﺗﮑﻣ ﺎﺑﺎﺑ ﺭﻳﻘﻓ ﺩ,1307070,ﺎﻳﺗﮑﭘ,277
600,3,ﻪﻧﺍﺩﺭﻣ,ﺏﺗﮑﻣ ﺎﺑﺎﺑ ﺭﻳﻘﻓ ﺩ,1307070,ﺎﻳﺗﮑﭘ,278
600,4,ﻪﻧﺎﻧﺯ,ﺏﺗﮑﻣ ﺎﺑﺎﺑ ﺭﻳﻘﻓ ﺩ,1307070,ﺎﻳﺗﮑﭘ,279
600,5,ﻪﻧﺎﻧﺯ,ﺏﺗﮑﻣ ﺎﺑﺎﺑ ﺭﻳﻘﻓ ﺩ,1307070,ﺎﻳﺗﮑﭘ,280
600,1,ﻪﻧﺍﺩﺭﻣ,ﮏﻳﻧﻳﻠﮐ یړﻳո ﻩﺩﺭﮔ,1305129,ﺎﻳﺗﮑﭘ,281
600,2,ﻪﻧﺍﺩﺭﻣ,ﮏﻳﻧﻳﻠﮐ یړﻳո ﻩﺩﺭﮔ,1305129,ﺎﻳﺗﮑﭘ,282
600,3,ﻪﻧﺍﺩﺭﻣ,ﮏﻳﻧﻳﻠﮐ یړﻳո ﻩﺩﺭﮔ,1305129,ﺎﻳﺗﮑﭘ,283
600,3,ﻪﻧﺍﺩﺭﻣ,ﺩﺟﺳﻣ ﻱړﻳո ﻩﺩﺭﮔ,1305131,ﺎﻳﺗﮑﭘ,284
600,4,ﻪﻧﺎﻧﺯ,ﺩﺟﺳﻣ ﻱړﻳո ﻩﺩﺭﮔ,1305131,ﺎﻳﺗﮑﭘ,285
600,1,ﻪﻧﺍﺩﺭﻣ,ﺩﺟﺳﻣ ﻱﺯﻧﻭﻏﺩ,1313205,ﺎﻳﺗﮑﭘ,286
600,2,ﻪﻧﺍﺩﺭﻣ,ﺩﺟﺳﻣ ﻱﺯﻧﻭﻏﺩ,1313205,ﺎﻳﺗﮑﭘ,287
600,3,ﻪﻧﺎﻧﺯ,ﺩﺟﺳﻣ ﻱﺯﻧﻭﻏﺩ,1313205,ﺎﻳﺗﮑﭘ,288
600,4,ﻪﻧﺍﺩﺭﻣ,ﺩﺟﺳﻣ ﻱﺯﻧﻭﻏﺩ,1313205,ﺎﻳﺗﮑﭘ,289
600,1,ﻪﻧﺍﺩﺭﻣ,ﻪﺳﺭﺩﻣ ﻪﻟﻭﺧ ﯽﮐﺭﻭﻏ,1305206,ﺎﻳﺗﮑﭘ,290
600,1,ﻪﻧﺍﺩﺭﻣ,یﺯﻧﻭﺧ ﯽﻧﺯﻧﻣ ﻭﻧﻭﺟﻧ ﺩ,1311221,ﺎﻳﺗﮑﭘ,291
600,2,ﻪﻧﺍﺩﺭﻣ,ﺩﺟﺳﻣ یډﻧﻭﻏ ﻝי,1307076,ﺎﻳﺗﮑﭘ,292
600,1,ﻪﻧﺎﻧﺯ,ﻪﻣﻳﺧ ﯽﻟﻭ ﻝﮔ ﺩ,1305117,ﺎﻳﺗﮑﭘ,293
600,1,ﻪﻧﺍﺩﺭﻣ,ﻩﺩﻫ,1308219,ﺎﻳﺗﮑﭘ,294
600,2,ﻪﻧﺍﺩﺭﻣ,ﻩﺩﻫ,1308219,ﺎﻳﺗﮑﭘ,295
600,3,ﻪﻧﺎﻧﺯ,ﻩﺩﻫ,1308219,ﺎﻳﺗﮑﭘ,296
600,1,ﻪﻧﺍﺩﺭﻣ,טﻧոﺭﺗ ﻥﺎﮐﻭﺩ ﻡﺷﺎﻫ ﺩ,1307053,ﺎﻳﺗﮑﭘ,297
600,2,ﻪﻧﺍﺩﺭﻣ,טﻧոﺭﺗ ﻥﺎﮐﻭﺩ ﻡﺷﺎﻫ ﺩ,1307053,ﺎﻳﺗﮑﭘ,298
600,3,ﻪﻧﺍﺩﺭﻣ,טﻧոﺭﺗ ﻥﺎﮐﻭﺩ ﻡﺷﺎﻫ ﺩ,1307053,ﺎﻳﺗﮑﭘ,299
600,4,ﻪﻧﺍﺩﺭﻣ,טﻧոﺭﺗ ﻥﺎﮐﻭﺩ ﻡﺷﺎﻫ ﺩ,1307053,ﺎﻳﺗﮑﭘ,300
600,5,ﻪﻧﺍﺩﺭﻣ,טﻧոﺭﺗ ﻥﺎﮐﻭﺩ ﻡﺷﺎﻫ ﺩ,1307053,ﺎﻳﺗﮑﭘ,301
600,1,ﻪﻧﺍﺩﺭﻣ,טﻧոﺭﺗ ﻪﻧﻭﻧﺎﮐﺩ ﻡﻳﻫﺍﺭﺑﺍ ﺩ,1305127,ﺎﻳﺗﮑﭘ,302
600,3,ﻪﻧﺍﺩﺭﻣ,טﻧոﺭﺗ ﻪﻧﻭﻧﺎﮐﺩ ﻡﻳﻫﺍﺭﺑﺍ ﺩ,1305127,ﺎﻳﺗﮑﭘ,303
600,4,ﻪﻧﺎﻧﺯ,טﻧոﺭﺗ ﻪﻧﻭﻧﺎﮐﺩ ﻡﻳﻫﺍﺭﺑﺍ ﺩ,1305127,ﺎﻳﺗﮑﭘ,304
600,1,ﻪﻧﺍﺩﺭﻣ,ﺏﺗﮑﻣ ﻡﻅﻋﺍ ﻡﺎﻣﺍ ﺩ,1307071,ﺎﻳﺗﮑﭘ,305
600,2,ﻪﻧﺍﺩﺭﻣ,ﺏﺗﮑﻣ ﻡﻅﻋﺍ ﻡﺎﻣﺍ ﺩ,1307071,ﺎﻳﺗﮑﭘ,306
600,3,ﻪﻧﺍﺩﺭﻣ,ﺏﺗﮑﻣ ﻡﻅﻋﺍ ﻡﺎﻣﺍ ﺩ,1307071,ﺎﻳﺗﮑﭘ,307
